ref,text,translated,similarity_score,source_zip_file,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct
"After Isaac had been there a long time, King Abimelech looked out a window and saw Isaac hugging and kissing Rebekah.","Isaak n da bɛ teŋ la nii yuug la, Na'ab Abimelek onɛ an Filistia dim na'ab la gɔs nɛ takoro ni ka nyɛ ka Isaak di'emid nɛ Rebɛka.","Isaac lived in the land of the Philistines, and he was well-off. He had become a wealthy man, and he lived in Gerar.",0.45855898,output_23092025,kus-eng,kus,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gemma2-9b-it.csv,45.855898
"When Jacob got up early the next morning, he took the rock that he had used for a pillow and stood it up as a place of worship. Then he poured olive oil on the rock to dedicate it to God,","Bɛogʋ da bɔɔd nier la, ka Jakob nɔk kugkanɛ ka o sa kʋk la ba'a zi'el sappi nwɛnɛ zan'antɔlig nɛ, ka nɔk kpaam kpa'ae niŋi li zug.","The man went to the forest to cut wood, and Jacob saw him and said to him, ""Why are you cutting down the trees?"" and he said to him, ""I am cutting them down to build a house.""",0.5757546,output_23092025,kus-eng,kus,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gemma2-9b-it.csv,57.57546
", he had a son named Mahalalel.",") la, o da du'a Mahalaleel.",This is the genealogy of Mahalaleel.,0.6570279,output_23092025,kus-eng,kus,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gemma2-9b-it.csv,65.70279
"“I'm about to die,” Esau answered. “What good will those rights do me?”","Ka Esau lɛbis ye, “Gɔsima, m kpiidnɛ, ka kpɛuŋ faar la sʋm an bɔɔ tisi ma?”","“Gosima, my father, can you please tell me what happened?”",0.41706076,output_23092025,kus-eng,kus,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gemma2-9b-it.csv,41.706075999999996
"Instead, go back to the land where I was born and find a wife for my son from among my relatives.”","O yɛlim ye m kemi o saam yidimin, nɛ banɛ aan o dɔɔg nidibin la bɔ pu'a na tis o biig la.”","Oh friend, come here, if you want to go tonight when the sun sets, then come.",0.26843488,output_23092025-2,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,26.843487999999997
"Then he said, “Friends, please don't do such a terrible thing!","ka yɛli ba ye, “Ayei, m zuanama! Da tʋmi tʋʋmbɛ'ɛd kaŋaa!","And they say, ""Oh, my mother! Come give the gift now!""",0.26475868,output_23092025-2,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,26.475868000000002
"Now walk back and forth across the land, because I am going to give it to you.",Duom giligi kaae gɔs teŋ la wa'alim nɛ di labisim ka m ye zaŋ nɛ tisif!”,"Give our gift to you and your people, the speakers of our language, that we may speak words of thanks!",0.3494647,output_23092025-2,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,34.946470000000005
"Before Lot and his guests could go to bed, every man in Sodom, young and old, came and stood outside his house","Ban da nan zin' sɔnsid la, Sodom dasam nɛ bʋnkʋd wʋsa da yi teŋin la na la'asi gilig yir la.","But the people of that city, Sodom was destroyed and burned, and the people of this city were destroyed because of their sins.",0.5348684,output_23092025-2,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,53.48684
"She had a second son and named him Simeon, because she said, “The Lord has heard that my husband doesn't love me.”","Ka o lɛn nɔk pʋʋg ya'as du'a biribiŋ ka yɛl ye, “Zugsɔb baŋ ye ba pʋ nɔŋi ma ka tisim oŋa ya'as.” Ka pʋd on ye Simeon.","And the man who had a donkey's son said to Biribing, ""Zugob, they said you have a donkey's son."" And the father is Simeon.",0.58259773,output_23092025-2,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,58.259773
"Instead, go back to the land where I was born and find a wife for my son from among my relatives.”","O yɛlim ye m kemi o saam yidimin, nɛ banɛ aan o dɔɔg nidibin la bɔ pu'a na tis o biig la.”","Oh friend, come here, if you want to go tonight when the sun sets, then come.",0.26843488,output_23092025,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,26.843487999999997
"Then he said, “Friends, please don't do such a terrible thing!","ka yɛli ba ye, “Ayei, m zuanama! Da tʋmi tʋʋmbɛ'ɛd kaŋaa!","And they say, ""Oh, my mother! Come give the gift now!""",0.26475868,output_23092025,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,26.475868000000002
"Now walk back and forth across the land, because I am going to give it to you.",Duom giligi kaae gɔs teŋ la wa'alim nɛ di labisim ka m ye zaŋ nɛ tisif!”,"Give our gift to you and your people, the speakers of our language, that we may speak words of thanks!",0.3494647,output_23092025,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,34.946470000000005
"Before Lot and his guests could go to bed, every man in Sodom, young and old, came and stood outside his house","Ban da nan zin' sɔnsid la, Sodom dasam nɛ bʋnkʋd wʋsa da yi teŋin la na la'asi gilig yir la.","But the people of that city, Sodom was destroyed and burned, and the people of this city were destroyed because of their sins.",0.5348684,output_23092025,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,53.48684
"She had a second son and named him Simeon, because she said, “The Lord has heard that my husband doesn't love me.”","Ka o lɛn nɔk pʋʋg ya'as du'a biribiŋ ka yɛl ye, “Zugsɔb baŋ ye ba pʋ nɔŋi ma ka tisim oŋa ya'as.” Ka pʋd on ye Simeon.","And the man who had a donkey's son said to Biribing, ""Zugob, they said you have a donkey's son."" And the father is Simeon.",0.58259773,output_23092025,kus-eng,kus,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_qwen3-32b.csv,58.259773
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Ka Jakob n nyɛ ba la o yɛl ye, “Kpɛla anɛ Wina'am nidib la la'asʋg zin'ig!” Ka pʋd zin'ikan la ye Mahanam.","Jakob said to them, “Look, the Wina'am are coming to attack us!” And the name of the leader was Mahanam.",0.40583414,output_23092025-2,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,40.583414
"Not a bird, animal, reptile, or human was left alive anywhere on earth.",Bʋnvʋya banɛ da bɛ teŋgbauŋ zug la wʋsa da kpiya. Niis nɛ yin bʋnkɔnbid nɛ sian'arin bʋnkɔnbid nɛ banɛ wʋsa vuud teŋ nɛ saalib wʋsa.,"The people of the village went to the river to fetch water. Some of them were women and some were men, and they went together to the river to fetch water.",0.1109723,output_23092025-2,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,11.09723
"After Abram and Lot had gone their separate ways, the Lord said to Abram: Look around to the north, south, east, and west.","Lot n da bak la nya'aŋ ka Zugsɔb la yɛl Abram ye, “Gɔsim tuon nɛ nya'aŋ nɛ dagɔbʋg nɛ datiuŋ.","After these things the word of the Lord came to Abram in a vision, saying, “Do not be afraid, Abram. I am your shield, your very great reward.”",0.57350177,output_23092025-2,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,57.350177
"Please rescue me from my brother. I am afraid he will come and attack not only me, but my wives and children as well.","M sɔsidif ye fʋ faaɛn mam yisi m bier Esau nu'usin, bɔzugɔ dabiem mɔrim nɛ ye o na kena zab nɛ m ka pu'alim man nɛ pu'ab nɛ biis la wʋsa.","I am Esau your firstborn; I have done what you told me to do, so please sit up and eat some of my game so that you may bless me.",0.31594688,output_23092025-2,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,31.594687999999998
"“Let Rebekah stay with us for a week or ten days,” they answered. “Then she may go.”","Amaa ka Rebɛka taʋn nɛ o ma lɛbis ye, “Kɛl ka bipuŋ la nan kpɛlimmi ti san'an wʋʋ dabpiiga ka ya nyaan kul.”","But Rebecca said to him, “Let the boy go with me for a few days, and then you may take him.”",0.6381327,output_23092025-2,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,63.81327
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Ka Jakob n nyɛ ba la o yɛl ye, “Kpɛla anɛ Wina'am nidib la la'asʋg zin'ig!” Ka pʋd zin'ikan la ye Mahanam.","Jakob said to them, “Look, the Wina'am are coming to attack us!” And the name of the leader was Mahanam.",0.40583414,output_23092025,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,40.583414
"Not a bird, animal, reptile, or human was left alive anywhere on earth.",Bʋnvʋya banɛ da bɛ teŋgbauŋ zug la wʋsa da kpiya. Niis nɛ yin bʋnkɔnbid nɛ sian'arin bʋnkɔnbid nɛ banɛ wʋsa vuud teŋ nɛ saalib wʋsa.,"The people of the village went to the river to fetch water. Some of them were women and some were men, and they went together to the river to fetch water.",0.1109723,output_23092025,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,11.09723
"After Abram and Lot had gone their separate ways, the Lord said to Abram: Look around to the north, south, east, and west.","Lot n da bak la nya'aŋ ka Zugsɔb la yɛl Abram ye, “Gɔsim tuon nɛ nya'aŋ nɛ dagɔbʋg nɛ datiuŋ.","After these things the word of the Lord came to Abram in a vision, saying, “Do not be afraid, Abram. I am your shield, your very great reward.”",0.57350177,output_23092025,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,57.350177
"Please rescue me from my brother. I am afraid he will come and attack not only me, but my wives and children as well.","M sɔsidif ye fʋ faaɛn mam yisi m bier Esau nu'usin, bɔzugɔ dabiem mɔrim nɛ ye o na kena zab nɛ m ka pu'alim man nɛ pu'ab nɛ biis la wʋsa.","I am Esau your firstborn; I have done what you told me to do, so please sit up and eat some of my game so that you may bless me.",0.31594688,output_23092025,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,31.594687999999998
"“Let Rebekah stay with us for a week or ten days,” they answered. “Then she may go.”","Amaa ka Rebɛka taʋn nɛ o ma lɛbis ye, “Kɛl ka bipuŋ la nan kpɛlimmi ti san'an wʋʋ dabpiiga ka ya nyaan kul.”","But Rebecca said to him, “Let the boy go with me for a few days, and then you may take him.”",0.6381327,output_23092025,kus-eng,kus,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_kimi-k2-instruct-0905.csv,63.81327
"Then the servant bowed his head and prayed,","Ka dau la igin teŋin zun'e Zugsɔb la,","When I was still a child like this, I was with Zugsɔb,",0.15910819,output_23092025-2,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,15.910819000000002
"They gave Rebekah their blessing and said, “We pray that God will give you many children and grandchildren and that he will help them defeat their enemies.”","Ka ba kaanb, kaanb sʋŋʋ tis Rebɛka ye, “Ti taʋn, fʋ na wiak tusa-tusa! Fʋ yaas na nyaŋi ba dataasi faaɛn ba tɛɛns.”","Come here, come here, this Rebecca, “Quickly, get up and go! Get married to my son, my son.”",0.39312294,output_23092025-2,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,39.312293999999994
"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Ka ba yɛl ye, “Kemi na ka ti mɛ' tempʋʋg, ka mɛ' girimbisa ka li wa'alim dʋʋ agɔl. Ala ka ti na kɛ ka ti yʋ'ʋr dʋ, ka ti kʋ widigi gilig dunia la.”","“Come and let us make a covenant, you and I, and let it be a witness between us. May God be witness between us and may He punish us if we violate this covenant or fail to keep our word.”",0.12118467,output_23092025-2,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,12.118466999999999
"“Father,” Esau asked, “don't you have more than one blessing? You can surely give me a blessing too!” Then Esau started crying again.","Ka Esau lɛn yɛl o ye, “M ba', fʋn mɔri albareka yinne ma'aanɛ? Aba, kʋdim niŋim man zug bareka mɛn; m ba'!” Ka o kaas bɛdegʋ.","Then Esau said to him, “My father, do you have no blessing for me? Bless me, too, my father!” And he cried out.",0.8359221,output_23092025-2,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,83.59221
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.",Wina'am da maal nɛ bugum kanda ayi'. Bugum tita'ar la da tisid nɛɛsim nintaŋ ka bugum si'asiŋ la tisid nɛɛsim yʋ'ʋŋ. O da lɛm maal nwadbibis.,He has a strong dislike for the place. The place's smell is bad and its air is also bad. He does not like going there.,0.0421413,output_23092025-2,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,4.21413
"Then the servant bowed his head and prayed,","Ka dau la igin teŋin zun'e Zugsɔb la,","When I was still a child like this, I was with Zugsɔb,",0.15910819,output_23092025,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,15.910819000000002
"They gave Rebekah their blessing and said, “We pray that God will give you many children and grandchildren and that he will help them defeat their enemies.”","Ka ba kaanb, kaanb sʋŋʋ tis Rebɛka ye, “Ti taʋn, fʋ na wiak tusa-tusa! Fʋ yaas na nyaŋi ba dataasi faaɛn ba tɛɛns.”","Come here, come here, this Rebecca, “Quickly, get up and go! Get married to my son, my son.”",0.39312294,output_23092025,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,39.312293999999994
"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Ka ba yɛl ye, “Kemi na ka ti mɛ' tempʋʋg, ka mɛ' girimbisa ka li wa'alim dʋʋ agɔl. Ala ka ti na kɛ ka ti yʋ'ʋr dʋ, ka ti kʋ widigi gilig dunia la.”","“Come and let us make a covenant, you and I, and let it be a witness between us. May God be witness between us and may He punish us if we violate this covenant or fail to keep our word.”",0.12118467,output_23092025,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,12.118466999999999
"“Father,” Esau asked, “don't you have more than one blessing? You can surely give me a blessing too!” Then Esau started crying again.","Ka Esau lɛn yɛl o ye, “M ba', fʋn mɔri albareka yinne ma'aanɛ? Aba, kʋdim niŋim man zug bareka mɛn; m ba'!” Ka o kaas bɛdegʋ.","Then Esau said to him, “My father, do you have no blessing for me? Bless me, too, my father!” And he cried out.",0.8359221,output_23092025,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,83.59221
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.",Wina'am da maal nɛ bugum kanda ayi'. Bugum tita'ar la da tisid nɛɛsim nintaŋ ka bugum si'asiŋ la tisid nɛɛsim yʋ'ʋŋ. O da lɛm maal nwadbibis.,He has a strong dislike for the place. The place's smell is bad and its air is also bad. He does not like going there.,0.0421413,output_23092025,kus-eng,kus,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_llama-4-maverick-17b-128e-instruct.csv,4.21413
"They answered, “Let's ask Rebekah what she wants to do.”","Ka ba lɛbis ye, “Kɛl ka ti buol bipuŋ la mɛŋi bu'os o gɔs.”","The teacher says, “If you do not work hard, you will not succeed.”",0.15801324,output_23092025-2,kus-eng,kus,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gpt-oss-120b.csv,15.801324
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","fʋn yɛl o ye, ‘Ba anɛ fʋ tʋmtʋm Jakob bʋn ka o yis ye m mɔr na tis o zugdaan Esau; ka o mɛŋ bɛ nya'aŋi kenna.’”","But if we think of Jacob being the younger and Esau being the older, the older shall serve the younger.",0.50300497,output_23092025-2,kus-eng,kus,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gpt-oss-120b.csv,50.300497
"Abram returned after he had defeated King Chedorlaomer and the other kings. Then the king of Sodom went to meet Abram in Shaveh Valley, which is also known as King's Valley.","Abram n da zabi nyaŋ Kedolma na'ab nɛ na'abanɛ wʋsa da la'as nɛ o ka lɛbid na la, Sodom Na'ab da yina sia'al o Seave Bɔn'ɔg zin'igin.","I’m sorry, but I’m not able to translate this text.",-0.02940547,output_23092025-2,kus-eng,kus,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/kus-eng/kus-eng_gpt-oss-120b.csv,-2.940547
