verse_number,english_verse,translation_verse
41,"The Son of Man will send out his angels, and they will gather from his kingdom everyone who does wrong or causes others to sin.","Gbomobi le̱ aatšũ ebo̱foi le̱, ni *ame̱abua nanetõtõmo̱nii fẽ ke̱ mei ní tšuo̱ mlakwamo̱nii le̱ anã ke̱-adše emaṅtše̱yeli le̱ mli, *"
42,"Then he will throw them into a flaming furnace, where people will cry and grit their teeth in pain.",ni ame̱aṅõame̱ ame̱wo laflõnõ le̱ mli; dše̱i yāfó ke̱ nyãnyõdši ašišikpemo̱ aahĩ.
43,"But everyone who has done right will shine like the sun in their Father's kingdom. If you have ears, pay attention! A Hidden Treasure","Ni *dšalo̱i le̱ aakpe̱ tamo̱ hũlũ ye̱ ame̱tše̱ maṅtše̱yeli le̱ mli. Moni yo̱ toii ni eke̱-anu le̱, hã ní enu! *Dan."
45,The kingdom of heaven is like what happens when a shop owner is looking for fine pearls.,"Asaṅ ṅwei maṅtše̱yeli le̱ tamo̱ guo̱yelo̱ ko ní taoo̱ adiagbai fe̱fe̱dši,"
46,"After finding a very valuable one, the owner goes and sells everything in order to buy that pearl. A Fish Net","ni beni eyana *adiagba kome ní dšra wa le̱, ete ni eyahō nii fẽ ní eyo̱ le̱, ni eke̱-hé. *Abe̱i"
47,The kingdom of heaven is like what happens when a net is thrown into a lake and catches all kinds of fish.,Asaṅ ṅwei maṅtše̱yeli le̱ tamo̱ yā ní afõ ye̱ ṅšo̱ mli ní eṅõ lōi sro̱toi fē eko;
48,"When the net is full, it is dragged to the shore, and the fishermen sit down to separate the fish. They keep the good ones, but throw the bad ones away.","ni beni eyi le̱, agbla ke̱-ba šia no̱, ni ame̱trá ši ame̱bua ekpakpai le̱ anā ame̱wo kpaii amli; ši nii ní ehĩĩ le̱ ame̱še̱re̱ ame̱ſie."
49,That's how it will be at the end of time. Angels will come and separate the evil people from the ones who have done right.,Nakai noṅṅ abafe ye̱ dše ne̱ṅ nāgbē le̱. Ṅweibo̱foi le̱ aadše kpo aba ni *ame̱abahala mei fõdši le̱ ye̱ dšalo̱i le̱ ateṅ; *
50,"Then those evil people will be thrown into a flaming furnace, where they will cry and grit their teeth in pain. New and Old Treasures",ni ame̱ke̱ nomei aawo laflõnõ le̱ mli. Dše̱i yāfó ke̱ nyãnyõdši ašišikpemo̱ aahĩ.
51,"Jesus asked his disciples if they understood all these things. They said, “Yes, we do.”","Iesu kē̱ame̱ ake̱: Nyéna nii ne̱ fẽ šiši lo? Ame̱kē̱le̱ ake: Hē̃, Nuṅtšo̱!"
53,"When Jesus had finished telling these stories, he left","Ni eba mli ake̱, beni Iesu egbe abe̱buai ne̱ anā le̱, edše dše̱i;"
54,"and went to his hometown. He taught in their synagogue, and the people were so amazed that they asked, “Where does he get all this wisdom and the power to work these miracles?","ni beni eba le̱dientše̱ emã le̱ṅ le̱, etšõame̱ nii ye̱ ame̱kpēhe le̱, ní eha amehe dšõ amehe ni ame̱kē̱: Nẽgbe̱ mone̱ yaná nilē ke̱ hewale̱nii ne̱ ke̱-dše̱?"
55,"Isn't he the son of the carpenter? Isn't Mary his mother, and aren't James, Joseph, Simon, and Judas his brothers?","Ani dšee ṅālo̱ le̱ bi le̱ ne̱? Ani dšee enye atšé̱o̱ Maria, ke̱ enyemimeihĩĩ Iakobo ke̱ Iose ke̱ Simon ke̱ Iuda le̱?"
56,Don't his sisters still live here in our town? How can he do all this?”,"Ni enyemimeiyei le̱, ani dšee ame̱fẽ ame̱ke̱wo̱ yo̱? Nẽgbe̱ mone̱ yaná nii ne̱ fẽ ke̱-dše̱ mo̱? Ioh."
57,"So the people were upset because of what he was doing. But Jesus said, “Prophets are honored by everyone, except the people of their hometown and their own family.”","Ni etšṍ pāmpĩ ehãame̱. Ši Iesu kē̱ame̱ ake̱: *Abuo̱ gbalo̱ ye̱ hefẽhe, dša le̱dientše̱ emaṅ ke̱ ledientše ewe ke̱ke̱. *Ioh."
58,"And because the people did not have any faith, Jesus did not work many miracles there.","Ni ake̱-ni ame̱hee ame̱yee hewo̱ le̱, efee hewale̱nii pī ko ye̱ dše̱i."
14,"When Jesus got out of the boat, he saw the large crowd. He felt sorry for them and healed everyone who was sick.","Ni Iesu dše kpo ni ebana asafo babaō, ni *emũsũṅ tšõle̱ ye̱ ame̱hewo, ni etšá ame̱teṅ helatše̱mei le̱. *"
29,“Come on!” Jesus said. Peter then got out of the boat and started walking on the water toward him.,"Ni ekē̱: Ba! Ni Petro dše le̱le̱ le̱ mli, ni enyie nu le hĩe ke̱-mīya Iesu ṅõ."
7,so much he swore to give her whatever she wanted.,nohewo̱ le̱ ekã kitã eke̱-wole̱ ši ake̱ nofẽno ní eebile̱ le̱ eehãle̱.
11,"It was taken on a serving plate to the girl, and she gave it to her mother.","Ni aṅõ eyitšo le̱ afõ kã mli ke̱-ba, ni aṅõ-hã oblayō le̱, ni eke̱-yahã enye."
30,"But when Peter saw how strong the wind was, he was afraid and started sinking. “Save me, Lord!” he shouted.","Ši beni ena ake̱ kō̱yo̱ le̱ mītſa hū le̱, eše gbeyei ni ebõi šiumo̱, ni ebo ekē̱: Nuṅtšo̱, heremo̱mi!"
17,"But they said, “We have only five small loaves of bread and two fish.”",Ši ame̱kē̱le̱ ake̱: Aboloi enumo̱ ke̱ lōi enyo̱ pe̱ wo̱yo̱ ye̱ bie̱.
13,"After Jesus heard about John, he crossed Lake Galilee to go to some place where he could be alone. But the crowds found out and followed him on foot from the towns.","Ši beni Iesu nu le̱, etšṍ lele mli ke̱-dše dše̱i ke̱-te ṅãno̱ heko bãnē. Ni beni asafoi le nu le̱, ame̱dše mãdši le̱ amli amenyie amenane ke̱-tiule̱."
16,"Jesus replied, “They don't have to leave. Why don't you give them something to eat?”",Ši Iesu kē̱ame̱ ake̱: Ehĩaa ake̱ ame̱ate; nyehãaame̱ nii ame̱yea.
20,"After everyone had eaten all they wanted, Jesus' disciples picked up twelve large baskets of leftovers.","Ni ame̱fẽ ame̱ye ni ame̱tŏ̱ro̱, ni ame̱kŏ̱lo̱ fufudši ní fe̱ le̱ ame̱wo kafũi nyoṅma ke̱ enyo̱ obõbõ."
22,"At once, Jesus made his disciples get into a boat and start back across the lake. But he stayed until he had sent the crowds away.","Ni amrõ le̱ Iesu tšire̱ ekaselo̱i le̱ ayi se̱ ni ame̱bote le̱le̱ le̱ mli ní ame̱tšṍ ehĩe ke̱-ya ṅšo̱ le̱ se̱gbe̱, koni ewo asafoi le̱ agbe̱ dã."
23,"Then he went up on a mountain where he could be alone and pray. Later in the evening, he was still there.","Ni beni ewo asafoi le̱ agbe̱ le̱, ekwo̱ goṅ le̱, ekometō, ní eyaso̱le. Ši beni dše na le, ekometō eyo dšei. Luk."
25,"A little while before morning, Jesus came walking on the water toward his disciples.",Ši nyōṅ sramo̱be ní dši edſe̱ le̱ no̱ le̱ Iesu nyie ṅšo̱ le̱ hĩe ke̱-ba ame̱ṅõ.
27,"At once, Jesus said to them, “Don't worry! I am Jesus. Don't be afraid.”","Ši amrõ le̱ Iesu fã enā ekē̱ame̱ ake̱: Nyenaa tšui, miṅ; nyekašea gbeyei!"
28,"Peter replied, “Lord, if it really is you, tell me to come to you on the water.”","Ši Petro here no̱ ekē̱le̱ ake̱: Nuṅtšo̱, ke̱dši boṅ le̱, fã́mi koni matao nu le̱ hīe ke̱-ba oṅõ."
31,"At once, Jesus reached out his hand. He helped Peter up and said, “You surely don't have much faith. Why do you doubt?”","Ni amrõ le̱ Iesu kpã enine mli eso̱ole̱, ni ekē̱le̱ ake̱: Bo ni *ohemo̱-ke̱-yeli fáá, menihewo̱ odše ṅwane? *"
32,"When Jesus and Peter got into the boat, the wind died down.","Ni beni ame̱bote le̱le̱ le̱ mli le̱, kō̱yo̱ le̱ fõ tfā."
33,"The men in the boat worshiped Jesus and said, “You really are the Son of God!” Jesus Heals Sick People in Gennesaret (Mark","Ni mei ní yo̱ le̱le̱ le̱ mli le̱ bakotole̱ ame̱kē̱: Le̱le̱ṅ, Nyoṅmo̱ bi dšio!"
34,Jesus and his disciples crossed the lake and came to shore near the town of Gennesaret.,"Ni beni ame̱fo ṅšo̱ le, ame̱ba Genesaret šikpoṅ le̱ no̱."
35,"The people found out he was there, and they sent word to everyone who lived in this part of the country. So they brought all the sick people to Jesus.","Ni beni dše̱ibii le̱ yole̱ le̱, ame̱tšũ ate dše̱i niiaṅ fẽ, ni ayaṅõ helatše̱mei fẽ ke̱-ba eṅõ;"
36,"They begged him just to let them touch his clothes, and everyone who did was healed.",ni ame̱tuto̱le̱ ake̱ ehã ame̱ná *etade le̱ nāmū le̱ ke̱ke̱ he ame̱tra; ni mei abo̱ ní tra he le̱ fẽ he waame̱ kwrā. *
3,Jesus answered: Why do you disobey God and follow your own teaching?,Ši ehere no̱ ekē̱ame̱ ake: Mẽhewo̱ ní nye hũ nyeke̱ nyeblemasãdši le̱ tõo̱ Nyoṅmo̱ kitã le̱ no̱ le̱?
5,But you let people get by without helping their parents when they should. You let them say that what they have has been offered to God.,"Ši nye le̱ nyekē̱o̱ ake̱: Mofẽmo ní aake etše̱ lo enye ake̱: Noni kũle̱ ooná ye̱ mideṅ le̱, mike̱-ke Nyoṅmo̱ le̱, ekawo etše̱ lo enye doṅṅ."
9,"It is useless for you to worship me, when you teach rules made up by humans.” What Really Makes People Unclean (Mark","Ši yakatſā ame̱dšáami le̱, edšake̱ ame̱tšõo̱ tšõmo̱i ní dši gbomei akitãi.”"
23,"Jesus did not say a word. But the woman kept following along and shouting, so his disciples came up and asked him to send her away.","Ši efoo edāṅ. Ni ekaselo̱i le̱ ba bakpale̱ fai, ni ame̱kē̱ ake̱: Wole̱ gbe̱ ní eya, ši ēblo̱ ke̱-mīnyie wo̱se̱!"
11,The food you put into your mouth doesn't make you unclean and unfit to worship God. The bad words that come out of your mouth are what make you unclean.”,"Dšee noni *boteo̱ mo dāṅ le̱ buleo̱ gbomo; ši moṅ noni †dšeo̱ mo dāṅ le̱, no buleo̱ gbomo. *"
12,"Then his disciples came over to him and asked, “Do you know you insulted the Pharisees by what you said?”","Ke̱ke̱ ni ekaselo̱i le̱ ba eṅõ ame̱bakē̱le̱ ake̱: Ole ake̱, beni Farisifoi le̱ nu ne̱ke̱ wiemo̱i ne̱, efeame̱ tāṅ?"
15,"Peter replied, “What did you mean when you talked about the things that make people unclean?”",Ni Petro here no̱ ekē̱le̱ ake: Tšõmo̱wo̱ abe̱ ne̱ šiši!
16,Jesus then said: Don't any of you know by now what I am talking about?,Ni ekē̱: Ani nye hũ nyeleko nii lolo?
17,Don't you know that the food you put into your mouth goes into your stomach and then out of your body?,"Ani nyekpako ši ake̱, nofẽno ní boteo̱ mo dāṅ le̱, mũsũṅ eyaä ni adšieo̱ awoo tiafi mli?"
18,But the words that come out of your mouth come from your heart. And they are what make you unfit to worship God.,"Ši nii ní dše̱o̱ dāṅ dšeo̱ kpo le̱ tšui mli dše̱o̱, ni nomei buleo̱ mo le̱."
19,"Out of your heart come evil thoughts, murder, unfaithfulness in marriage, vulgar deeds, stealing, telling lies, and insulting others.","Edšake̱ *tšui mli ni susumo̱i fõdši, gbomogbē, gblãfitemo̱i, adſamaṅbō̱i, dšūi, amale odaseyelii ke̱ musubō̱i dše̱o. *"
20,These are what make you unclean. Eating without washing your hands will not make you unfit to worship God. A Woman's Faith (Mark,"Ene̱mei dši nii ní buleo̱ gbomo; ši dẽ ni afo̱o̱ dãni ayeo̱ nii le̱, no bulee mo. ("
24,"Jesus said, “I was sent only to the people of Israel! They are like a flock of lost sheep.”",Ši ehere no̱ ekē̱: *Israel we tōi ní elādše le̱ aṅõ ke̱ke̱ atšũmi. *
30,"Large crowds came and brought many people who were paralyzed or blind or lame or unable to talk. They placed them, and many others, in front of Jesus, and he healed them all.",Ni asafoi pī ba eṅõ ame̱hĩe obubuafoi ke̱ ſilafoi ke̱ mumuii ke̱ kpadšelo̱i ke̱ meikrokomei pī; ni ame̱ke̱ame̱ baſie Iesu nādši anā; ni etšáame̱.
21,Jesus left and went to the territory near the towns of Tyre and Sidon.,Ni Iesu dše dše̱i eyiṅ ete Tiro ke̱ Zidon niiaṅ.
22,"Suddenly a Canaanite woman from there came out shouting, “Lord and Son of David, have pity on me! My daughter is full of demons.”","Ni na, Kanaanyō ko ní dše̱ dše̱i niiaṅ noṅṅ bablo̱le̱ ekē̱: Nami mo̱bo̱, Nuṅtšo̱, David bi; mibiyō mina nõ ke̱ daimonio."
25,"The woman came closer. Then she knelt down and begged, “Please help me, Lord!”","Ši yō le̱ ba bakũla ši ye̱ ehĩe ekē̱: Nuṅtšo̱, femo̱ he eko ohãmi!"
26,"Jesus replied, “It isn't right to take food away from children and feed it to dogs.”",Ši ehere no̱ ekē̱: Edšaa ake̱ aṅõo̱ bii abolo le̱ aše̱re̱o̱ aſieo̱ šifõdši abii.
27,"“Lord, this is true,” the woman said, “but even puppies get the crumbs that fall from their owner's table.”","Ši ekē̱: Nuṅtšo̱, eye̱ mli moṅ; ši be̱ šifõdšĩ abii le̱ hũ yeo̱ fufudšì ni ſieo̱ ame̱nuṅtšo̱mei akplõi le̱ ašisi le̱ eko!"
28,"Jesus answered, “Dear woman, you really do have a lot of faith, and you will be given what you want.” At that moment her daughter was healed. Jesus Heals Many People","Ke̱ke̱ le̱ Iesu here no̱ ekē̱le̱ ake̱: O yō, *ohemo̱-ke̱-yeli da! Afe ahão tamo̱ bo̱ni otaoo̱ le̱! Ni atšá ebiyō le̱ ye̱ no ṅmle̱tſā le̱ no̱ noṅṅ. *"
29,"From there, Jesus went along Lake Galilee. Then he climbed a hill and sat down.",Ni *Iesu dše dše̱i eba Galilea ṅšo̱ le̱ nā. Ni ekwo̱ ete goṅ le̱ no̱ ni eyatá ši ye̱ dše̱i. *Mar.
31,"Everyone was amazed at what they saw and heard. People who had never spoken could now speak. The lame were healed, the paralyzed could walk, and the blind were able to see. Everyone was praising the God of Israel. Jesus Feeds Four Thousand (Mark","Ni asafoi le anā kpe̱ ame̱he, beni ame̱na ake̱ mumuii miwie ni kpadšelo̱i eye emū ni obubuafoi minyie ni ſilafoi mīna nii le̱; ni ame̱wo Israel Nyoṅmo̱ le̱ hĩe nyam. Mar."
32,"Jesus called his disciples together and told them, “I feel sorry for these people. They have been with me for three days, and they don't have anything to eat. I don't want to send them away hungry. They might faint on their way home.”","Ši Iesu tšé̱ ekaselo̱i le̱ ke̱-ba ni ekē̱: *Mimũsũṅ mītšõmi ye̱ asafoi le̱ ahewo̱, ake̱ ṅmene̱ dši gbĩĩ ete ní ame̱ke̱mĩ ehĩi ši, ni ame̱be̱ noko ní ame̱yeo̱; ni misumo̱o̱ ake̱ miwoo̱ame̱ gbe̱ ke̱ hõmo̱, ni ekole̱ ame̱yato̱ö̱ biti ye̱ gbe̱ le̱ no̱. *"
33,"His disciples said, “This place is like a desert. Where can we find enough food to feed such a crowd?”","Ni ekaselo̱i le̱ kē̱le̱ ake̱: Nẽgbe̱ wo̱baná aboloi ní pá pī ye̱ ṅã ne̱ no̱, bo̱ni aaše̱ asafo babaō ne̱ nā?"
34,"Jesus asked them how much food they had. They replied, “Seven small loaves of bread and a few little fish.”","Ni Iesu biame̱ ake̱: Aboloi enyie nyeyo̱? Ame̱kē̱le̱ ake̱: Kpawo, ke̱ lōi bibii fio ko."
35,"After Jesus had told the people to sit down,",Ni efã́ asafoi le̱ ake̱ ame̱trá ši ye̱ šikpoṅ.
36,"he took the seven loaves of bread and the fish and gave thanks. He then broke them and handed them to his disciples, who passed them around to the crowds.","Ni ekŏ̱lo̱ aboloi kpawo le̱ ke̱ lōi le̱, ni eda ši, ni ekũmo̱ mli ni eṅõ-hã ekaselo̱i le̱, ni ekaselo̱i le̱ ṅõ-hã asafoi le̱."
37,"Everyone ate all they wanted, and the leftovers filled seven large baskets.",Ni ame̱fẽ ame̱ye ni ame̱tŏ̱ro̱; ni ame̱kŏ̱lo̱ fufudši ní ſe̱ le̱ flo̱to̱i kpawo obõbõ.
39,"After Jesus had sent the crowds away, he got into a boat and sailed across the lake. He came to shore near the town of Magadan.","Ni ewo asafoi le̱ agbe̱, ni ebote le̱le̱ mlĩ, nĩ eba Magdala niiaṅ."
11,Don't you know by now that I am not talking to you about bread? Watch out for the yeast of the Pharisees and Sadducees!,Té tēṅ ní nyenaa nā ake̱ dšee abolo hewo̱ ní mikē̱nye ake nyehĩe ahĩ nyehe no̱ ye̱ Farisifoi ke̱ Sadukifoi le̱ amãša le̱ hewo̱ le̱?
13,"When Jesus and his disciples were near the town of Caesarea Philippi, he asked them, “What do people say about the Son of Man?”","Ši beni Iesu ba Kaisaria Filipi niiaṅ le̱, ebi ekaselo̱i le̱ ake̱: Namo mei kē̱o̱ ake̱ gbomobi le̱ dši?"
3,"But if the sky is red and gloomy in the morning, you say it is going to rain. You can tell what the weather will be like by looking at the sky. But you don't understand what is happening now.","Ni lebi le̱ nyekē̱o̱ ake̱: Nme̱ne̱ nyoṅmo̱ bane̱; edšake̱ ṅwei etšu ni ehĩe eha. Osatofoi, nyele ṅwei hĩenibii amlibū, ši yino̱i le̱ ahe *okadii le̱ nyenyẽẽ nyebu lo?"
21,"From then on, Jesus began telling his disciples what would happen to him. He said, “I must go to Jerusalem. There the nation's leaders, the chief priests, and the teachers of the Law of Moses will make me suffer terribly. I will be killed, but three days later I will rise to life.”","Ke̱-dše̱ no be le̱ no̱ noṅṅ ni Iesu bõi ekaselo̱i le̱ tšõmo̱ ake̱ dša ete Ierusalem ni eyana amanehũlũ pī ye̱ onukpai le̱ ke̱ oso̱fonukpai ke̱ woloṅmãlo̱i le̱ adeṅ, ni agbele̱, ní gbĩ ní dši gbĩ etẽ le̱ eete ši ekoṅ."
7,"The disciples talked this over and said to each other, “He must be saying this because we didn't bring along any bread.”",Ši ame̱wiewie he ye̱ ame̱teṅ ame̱kē̱: Abolo ní wo̱hĩee le̱ hewo̱ṅ!
27,The Son of Man will soon come in the glory of his Father and with his angels to reward all people for what they have done.,Edšake̱ gbomobi le̱ baba ye̱ etše̱ anumnyam le̱ mli ke̱ ebo̱foi le̱; ni no mli le̱ *eewo mofẽmo nyõmo̱ ye̱ enitšumo̱ nā. *Rom.
20,Jesus told his disciples not to tell anyone he was the Messiah. Jesus Speaks about His Suffering and Death (Mark,"Ke̱ke̱ ni etſa ekaselo̱i le̱ ana mã ake ame̱kakē̱ moko ake̱ le̱ dši Iesu, Kristo le̱."
22,"Peter took Jesus aside and told him to stop talking like that. He said, “God would never let this happen to you, Lord!”","Ni Petro tšé̱le̱ ke̱-te afã ebõile̱ ko̱-ko̱bō̱ ekē̱: Na ohe mo̱bo̱, Nuṅtšo̱, ene̱ akagbaleo fō̃ṅfõ!"
23,"Jesus turned to Peter and said, “Satan, get away from me! You're in my way because you think like everyone else and not like God.”","Ši etšṍ ehe ekē̱ Petro ake̱: Ho mise̱, satan! õtõtõ minane: edšake̱ odſẽṅṅ Nyoṅmo̱ nii ahe, ši gbomei anii ahe moṅ odſẽṅo̱."
24,"Then Jesus said to his disciples: If any of you want to be my followers, you must forget about yourself. You must take up your cross and follow me.","Ke̱ke̱ ni Iesu kē̱ ekaselo̱i le̱ ake̱: Ke̱dši moko mīsumo̱ ake̱ enyieo̱ mise̱ le̱, hã ní ekwa ehe ní ewó ese̱ṅmo̱tšo le̱ ní enyie mise̱."
