verse_number,english_verse,translation_verse
19,"“They were my very own brothers!” Gideon said. “I swear by the living Lord that if you had let them live, I would let you live.”","Ní u bí-bi yii: «M-nabiyaamu pēē na ní ni kūūyee! M pūtì ti-Dindaan un bí dimaŋfalinee yii ní yaa kaa bàà lēē bi-maŋfal, maa bàà làá kpɔ̀-ni!»"
20,"kilograms. In addition, there was the gold from the camels' ornaments and from the beautiful jewelry worn by the Midianite kings. Gideon also took their purple robes.","Geedeeyɔn lī mimmee ní ki bí u-jipɔŋkpiliu Yeeteer yii: «Yīkì kí kpɔ̀-bi!» Ama ní u-jipɔɔn kaa nìn fúutì u-tàataajiki kujitooun, kun puee u nìn dáá sá kinaacimpɔmbiki ní ki nìn fàŋkí."
21,"“What's the matter, Gideon?” Zebah and Zalmunna asked. “Do it yourself, if you're not too much of a coward!” Gideon jumped up and killed them both. Then he took the gold ornaments from the necks of their camels. The Israelites Ask Gideon To Be Their King","Niinee ní Seeba nì Salmuuna bí-u yii: «Sisi a-ba yīkì kí kpɔ̀-ti, kun puee uninja máaǹ kí dàkà tininjati ní!» Ní Geedeeyɔn yíkì ki kūū Seeba nì Salmuuna ní ki cúú tiléeŋkaal tin bi nìn léeǹ bi-gutaamuyee ki léetì i-neeŋyi. Geedeeyɔn maŋfal wiiŋyi nín kúntì puee"
22,"After the battle with the Midianites, the Israelites said, “Gideon, you rescued us! Now we want you to be our king. Then after your death, your son and then your grandson will rule.”","Míǹ boonee ní Isirayeel yab tùkū Geedeeyɔn yii: «Nín̄ sá ti-kpootiliu, ní a-kpátam boonee a-jipɔɔn ń dāá fōō a-yil ní a-jipɔɔn jipɔɔn mun ń dāá fōō, kun puee a fīī-ti ki líì Madiyan yab ŋaan.»"
23,"“No,” Gideon replied, “I won't be your king, and my son won't be king either. Only the Lord is your ruler.","Ní Geedeeyɔn kíí-bi yii: «Man m-ba kaa làá kpòotī-naaa, m-jipɔɔn mun kaa làá kpòotī-ni. Ti-Dindaan u-ba di làá nīn kpòotī-ni.»"
24,"But I will ask you to do one thing: Give me all the earrings you took from the enemy.” The enemy soldiers had been Ishmaelites, and they wore gold earrings.","Ní Geedeeyɔn nìkī ki bí-bi yii: «Ama tiba ní m là kí mèè-ni. M bàà là yii ni-kansikin báà ŋma ń lēē tiwan tin ní u ká kujaaunee poon kibɔmbiki kiba kí tīī-mi.» Di sá yii bi-nannanliibi bin bi nìn jáń ki pɔ́ɔkiǹee kɔkɔ nìn cáá sindaariya bɔmbiyaamu bi-wunti pu ní, kii Isimaayeel naakookun yab kɔkɔ nín pée cáá puee."
25,"The Israelite soldiers replied, “Of course we will give you the earrings.” Then they spread out a robe on the ground and tossed the earrings on it.","Geedeeyɔn lī mimmee ní bi bí-u yii: «Iiin, ti kíí ki làá tīī-si nì dipɔbil diba!» Niinee ní bi kpátì dibɔkutipaaŋkaal diba ki bíl̀ kitiŋ ní báà ŋma lēē tiwan tin u ká kujaaunee poon kibɔmbiki kiba kiba ki tɔ́-u dibɔkutilee pu."
31,"He even had a wife who lived at Shechem. They had a son, and Gideon named him Abimelech.",U nìn gíti cáá ubɔnti ubɔ Siikeem tiŋkin. Unimpuee mun nìn màl̄-u kibininjabiki ní u pú-kì diyindi yii Abimeeleeki.
32,"Gideon lived to be an old man. And when he died, he was buried in the family tomb in his hometown of Ophrah, which belonged to the Abiezer clan.","Joowaasi jipɔɔn Geedeeyɔn nìn kpíì titikpitin nì dipɔɔsɔŋkilin. Bi nìn síb́-u u-baa Joowaasi kaakul poon, Oofiraa tiŋki kin nìn sá Abiyeeseer maaliŋun timmu kibee poon ní."
33,"Soon after Gideon's death, the Israelites turned their backs on God again. They set up idols of Baal and worshiped Baal Berith as their god.",Ama Geedeeyɔn kúm boonee ní Isirayeel yab fātìi tí kíĺ ki bíi tòotī Baal. Bi nìn dū Baal-Beeriiti ki ŋá bi-nimbɔtiu.
34,"The Israelites forgot that the Lord was their God, and that he had rescued them from the enemies who lived around them.",Isirayeel yab kaa nìn gíti téetì ti-Dindaan bi-Nimbɔtiu un nìn fīī-bi ki líì bi-nannanliibi bin nìn māntìi tú-bee ŋaanee pu.
35,"Besides all that, the Israelites were unkind to Gideon's family, even though Gideon had done so much for Israel.",Baa nìn ŋá Yeerubaal-Geedeeyɔn dicaŋkun yab mun tiŋan ki téeǹ tiŋan tin kɔkɔ u nìn ŋá ki tīī bíǹ Isirayeel yabee.
2,"and told them to say to the leaders of Shechem, “Do you think it would be good to have all","«Ní tùkùmaan Siikeem tindambi kɔkɔ yii: <Ni là Yeerubaal jipɔmbi binib imuŋku ita nì saalaayee ní ń nīn kpòotī-naaa, ni là unibaanti ní ń nīn kpòotī-ni? Ní téetímaan yii man nì ni sá fatikubaanti ní!>»"
3,"Abimelech's uncles talked it over with the leaders of Shechem who agreed, “Yes, it would be better for one of our relatives to be king.”","Abimeeleeki na niijab nìn dū tibɔtee ki lī Siikeem tindambi kɔkɔ cee, ní bíǹ páaǹ Abimeeleeki boon, di sá bi nìn lī yii: «Ti-nabiki dee.»"
5,"Abimelech and his soldiers went to his father's home in Ophrah and brought out Gideon's other sons to a large rock, where they murdered all","Abimeeleeki nìn cūtì u-baa dumpu, Oofiraa tiŋkin ki cúú u-nabiyaamu Yeerubaal jipɔmbi binib imuŋku ita nì saalaayee ki kūū ditaŋkpabaantiil pu. Asee Yeerubaal jipɔnjoolkaau Yootam di nìn kíǹ, kun puee úǹ nìn sáǹ ki bál̀."
6,"The leaders of Shechem, including the priests and the military officers, met at the tree next to the sacred rock in Shechem to crown Abimelech king.",Niinee ní Siikeem tindambi kɔkɔ nì Beeti-Miiloo yab kɔkɔ kpáfì ní ki cūtìi kāaǹ Abimeeleeki dibeel seeni subu bun nìn yú ditaŋkpal din bi nìn cóoǹ Siikeem tiŋkinee caŋin. Yootam gāā Siikeem yab dilaŋkpandi
7,"Jotham heard what they were doing. So he climbed to the top of Mount Gerizim and shouted down to the people who were there at the meeting: Leaders of Shechem, listen to me, and maybe God will listen to you.","Yootam nín gbìl̄ tin jítèe ní u jɔ́m̀ ki tɔ́kɔǹ Geerisiim jool pu ki téeń mpɔn ki tùkū-bi yii: «Siikeem tindambi, ní pīlifìmaan-mi ní Unimbɔti ń pīlifì ni mun."
8,"Once the trees searched for someone to be king; they asked the olive tree, “Will you be our king?”",«Isufi di nìn yíkì yii i làá kàan̄ i-bɔtiu. I nìn bí ɔliifi subu yii: <Sii nín̄ sá ti-bɔtiu!>
9,"But the olive tree replied, “My oil brings honor to people and gods. I won't stop making oil, just so my branches can wave above the other trees.”",Ní ɔliifi subu kíí isufi in kíǹee yii: <Mimmee m yàntī ŋkpam min awaa nì binib néeńee kí cùú jī dibeel isufi pu deeyaa!>
10,"Then they asked the fig tree, “Will you be our king?”",Ní isufi in kíǹee bí fiigi subu yii: <Sii dāan̄ kí nīn sá ti-bɔtiu!>
11,"But the fig tree replied, “I won't stop growing my delicious fruit, just so my branches can wave above the other trees.”",Ní fiigi subu kíí in kíǹee yii: <Mimmee m yàntī m-subiliŋ ŋin ŋān̄ ki mɔ̄ cɔ́ncɔŋ nee kí cùú jī dibeel isufi pu deeyaa!>
12,"Next they asked the grape vine, “Will you be our king?”",Ní isufi in kíǹee bí fiinyi subu yii: <Sii dāan̄ kí nīn sá ti-bɔtiu!>
13,"But the grape vine replied, “My wine brings cheer to people and gods. I won't stop making wine, just so my branches can wave above the other trees.”",Ní fiinyi subu kíí in kíǹee yii: <Mimmee m yàntī m-damam min awaa nì binib nyù an nyàatī-bee kí cùú jī dibeel isufi pu deeyaa!>
14,"Finally, they went to the thornbush and asked, “Will you be our king?”",Niin ní isufi kɔkɔ bí kikuŋkumbɔŋ yii: <Sii dāan̄ kí nīn sá ti-bɔtiu!>
15,"The thornbush replied, “If you really want me to be your king, then come into my shade and I will protect you. But if you're deceiving me, I'll start a fire that will spread out and destroy the cedars of Lebanon.” After Jotham had finished telling this story, he said:","Ní kikuŋkumbɔŋ bí isufi yii: <Tiŋman ní ni yaa lafun là kí kàan̄-mi dibeel ḿ nīn sá ni-bɔtiuee, ní sāǹnímaan kí dāá báĺ m-booŋŋu taapu. Ama an yaa kaa sá míǹ, ŋŋmi làá nyā man kikuŋkumbɔŋ poon kí wà kí kpáaǹ Leebanɔn sufii in bi yíì yii seediree!>"
18,"My father Gideon risked his life for you when he fought to rescue you from the Midianites. Did you reward Gideon by being kind to his family? No, you did not! You attacked his family and killed all","Ama díǹ nee, ni fātìi lábitì m-baa dicaŋku pu, ki cúú u-jipɔmbi binib imuŋku ita nì saalaayee ki kūū ditaŋkpabaantiil pu. Míǹ boonee ní ni dū dibeel ki tīī u-yumbunimpuu jipɔɔn Abimeeleeki ú nīn kíǹ ki sá Siikeem tiŋki nì ki-tindambi bɔtiu, yii u nín sá ni-nabikee pu."
19,"So, you leaders of Shechem, if you treated Gideon and his family the way you should have, then I hope you and Abimelech will make each other very happy.","An puee ni yaa lafun nyí yii min ni ŋá Yeerubaal nì u-dicaŋkuee, an sá nì dipɔbil diba nì tibulcinee, ní nīn fàal̀maan Abimeeleeki pu ní u mun ń nīn fàal̀ nimbi pu!"
20,"But if it was wrong to treat Gideon and his family the way you did, then I pray that Abimelech will destroy you with fire, and I pray that you will do the same to him.","An yaa kaa sá mimmee, ŋŋmi ń nyā Abimeeleeki cee kí wà Siikeem nì Beeti-Miiloo tindambi, ní ŋŋmi ń nyā Siikeem nì Beeti-Miiloo tindambi mun cee kí wà Abimeeleeki!»"
21,"Jotham ran off and went to live in the town of Beer, where he could be safe from his brother Abimelech. Abimelech Destroys Shechem","Yootam nìn sòon̄ míǹ ki dóòyee ní ki sáǹ ki cūtìi kɔ́ Beeyeer tiŋkin. U nìn gbíntì niin, kun puee u nìn fàŋkí u-maan Abimeeleeki. Siikeem yab bíi jáà nì Abimeeleeki"
22,"Abimelech had been a military commander of Israel for three years,",Abimeeleeki nìn jíń dibeel Isirayeel tiŋki pu abin ata ní.
25,"Then they sent some men to hide on the hilltops and watch for Abimelech and his troops, while they sent others to rob everyone that went by on the road. But Abimelech found out what they were doing.","Siikeem tindambi nìn nyēē Abimeeleeki boon ní ki nìn lèekī binib bi cá ki nākantí ajoon yilpu ki cí. Unil un kamaa yaa nìn jītí bi-caŋin didandi puee, bi nìn gà kí kíntí udaan ní kí fūkul̀ udaan wanti kɔkɔ. Ní bi cáá an bɔtee ki tùkū Abimeeleeki."
26,"One day, Gaal son of Ebed went to live in Shechem. His brothers moved there too, and soon the leaders of Shechem started trusting him.","Ŋwiin ŋubɔee, Eebeedi jipɔɔn Gaal nìn dɔ́miń Siikeem tiŋkin, u nì u-nabiyaamu. Siikeem tindambi nìn dū bi-mákal ki ŋá Gaal pu."
27,"The time came for the grape harvest, and the people of Shechem went into their vineyards and picked the grapes. They gathered the grapes and made wine. Then they went into the temple of their god and threw a big party. There was a lot of eating and drinking, and before long they were cursing Abimelech.",Siikeem tindambi nìn nyáń ki cūtì tisatin ní ki kītì bi-fiinyi sufii biliŋ ki tāā ki lēē ndamam ní ki bɔ́ntì agbiil. Bi nìn kɔ́ bi-nimbɔtiu un bi jáaḿee diikun ní ki jíń ki nyùn̄ ní ki mēē mbusu ki tɔ́ Abimeeleeki pu.
28,"Gaal said: Hamor was the founder of Shechem, and one of his descendants should be our ruler. But Abimelech's father was Gideon, so Abimelech isn't really one of us. He shouldn't be our king, and we shouldn't have to obey him or Zebul, who rules Shechem for him.","Eebeedi jipɔɔn Gaal nìn bí ki lì yii: «Abimeeleeki di sá ŋma, ní timbi Siikeem yab ń nīn bí u-taapu ní? Úǹ di kaa sá Yeerubaal jipɔɔn ní Seebuul sá u-kàliŋkpiliuaaa? An puee nín̄ bímaan Siikeem baa Amɔɔr nib taapu. Ba pu ní tí nīn bí Abimeeleeki taapu?"
29,"If I were the ruler of Shechem, I'd get rid of that Abimelech. I'd tell him, “Get yourself an even bigger army, and we will still defeat you.”","Ŋma bàà dù binib nee ki ŋúbiǹ-mi, m bàà làá jà Abimeeleeki ní!» Ní ki lī Abimeeleeki yii: «Nyàab̀ bijanjaliibi kí kūtì a-yab pu kí nyānní tí ká tɔb!»"
30,Zebul was angry when he found out what Gaal had said.,Seebuul un nìn sá Siikeem tiŋki gɔminauee nìn gbìl̄ tin Eebeedi jipɔɔn Gaal bí ki sòoǹee ní ki fōō mbum.
31,"And so he sent some messengers to Abimelech. But they had to pretend to be doing something else, or they would not have been allowed to leave Shechem. Zebul told the messengers to say: Gaal the son of Ebed has come to Shechem along with his brothers, and they have persuaded the people to let Gaal rule Shechem instead of you.","Ní u lēē binib ki tú dibalin Abimeeleeki cee bi cūtìi tùkū-u yii: «Kpèè, Eebeedi jipɔɔn Gaal dɔ́miń Siikeem tiŋkin, u nì u-nabiyaamu, ní bi bí ki sòoǹ nì Siikeem yab kí bīil̀ sii nì bi kansikin."
32,This is what I think you should do. Lead your army here during the night and hide in the fields.,An puee á yīkì kunyeeu nee kí yòon̄ a-janjaliibi ní dāan̄ kí nákań tisatin.
33,"Get up the next morning at sunrise and rush out of your hiding places to attack the town. Gaal and his followers will come out to fight you, but you will easily defeat them.","Kutaa yaa fu wúntì ŋwìiń nyáatèe, á fu dāan̄ malaa kí jáǹ kitiŋee. Gaal nì binib bin nóó-uee yaa fu nyáń kí já nì see, á fu ŋá-bi min máaǹee.»"
34,"So one night, Abimelech led his soldiers to Shechem. He divided them into four groups, and they all hid near the town.","Abimeeleeki gbìl̄ mimmee ní ki lafun yíkì kunyeeu gbanti, ki cúú u-janjaliibi ki yākatì akiti anaa pu ní bi cūtìi nákáǹ nákáǹ tisatin ki pìlīǹ Siikeem tiŋki."
35,"The next morning, Gaal went out and stood in the opening of the town gate. Abimelech and his soldiers left their hiding places,","Abimeeleeki nín ká yii Eebeedi jipɔɔn Gaal nyánní ki yú kitiŋ punyɔkɔpuee, ní u nì u-yab nyīī ki yíkì laakin bi náká nákée."
36,"and Gaal saw them. Zebul was standing there with Gaal, and Gaal remarked, “Zebul, that looks like a crowd of people coming down from the mountaintops.” “No,” Zebul answered, “it's just the shadows of the mountains. It only looks like people moving.”","Gaal nín ká dinikitil gbantee ní u bí Seebuul yii: «Kpèè, dinikitil diba di nyánní ajoon yilpu ki sìntīńee.» Ní Seebuul bí-u yii: «An sá ajoon jiliŋku ní a cáa yíì binib.»"
37,"“But Zebul, look over there,” Gaal said. “There's a crowd coming down from the sacred mountain, and another group is coming along the road from the tree where people talk with the spirits of the dead.”","Ní Gaal fātìi gíti bí yii: «Kpèè, dinikitil diba di nyánní dijool din bí kitiŋ kansikin nì kansikin watil pú ki sìntīńee, diba mun di dī seeni subu bun sá Bibɔɔbi subuee saŋŋu ki dòońee.»"
38,"Then Zebul replied, “What good is all of your bragging now? You were the one who said Abimelech shouldn't be the ruler of Shechem. Out there is the army that you made fun of. So go out and fight them!”",Niinee ní Seebuul bí-u yii: «A-nyɔkɔ kin a bàà bí ki lúǹee bí la? Sii di kaa bíi lì yii: <Ŋma di sá Abimeeleeki ní timbi ń nīn bí u-taapueeee?> U-janjaliibi bin ní a bí ki ŋèeǹee deeyaa! Kɔŋkɔnnee nyā sii nì u ń jáa!»
39,Gaal and the leaders of Shechem went out and fought Abimelech.,Ní Gaal nyáń ki līntì Siikeem tindambi nyɔkɔpu ki bíi jáà nì Abimeeleeki.
40,"Soon the people of Shechem turned and ran back into the town. However, Abimelech and his troops were close behind and killed many of them along the way.",Ama Abimeeleeki nìn jìn̄-u ní u sáǹ ki kátì. Binib tikpil nìn kpíì ki dɔ̄ dɔ̄ ki tin sāā kitiŋ punyɔkɔki nyɔkɔpu.
41,"Abimelech stayed at Arumah, and Zebul forced Gaal and his brothers out of Shechem.","Míǹ boonee ní Abimeeleeki cūtì ki kíǹ ki kóò Aruuma tiŋkin, ní Seebuul jìn̄ Gaal nì u-nabiyaamu bí taa ti kàl̄ Siikeem tiŋkin."
42,"The next morning, the people of Shechem were getting ready to work in their fields as usual, but someone told Abimelech about it.",Kutaa wúntèe ní Abimeeleeki gbìl̄ yii Siikeem yab bíi bɔ́ntí kí nyā tisatin.
43,"Abimelech divided his army into three groups and set up an ambush in the fields near Shechem. When the people came out of the town, he and his army rushed out from their hiding places and attacked.","Ní u cúú u-janjaliibi ki yākatì akiti ata, ní bi cūtìi nákáǹ nákáǹ tisatin. Ŋyunti ŋun Abimeeleeki ká yii Siikeem yab nyánní kitiŋinee ní u nì u-yab yíkì ki dūu túuǹ-bi ní ki jáń ki pɔ́ɔkiǹ-bi."
44,"Abimelech and the troops with him ran to the town gate and took control of it, while two other groups attacked and killed the people who were in the fields.",Abimeeleeki nì u-yab bin nìn bí u-ceeyee nìn ŋá malaa ki cūtìi yúl̀ kitiŋ punyɔkɔki nyɔkɔpu ki pīiǹ nsan. Ní u-yab akiti ali ŋin kíǹee yíkì ki páatìi jéetì Siikeem yab bin nìn pée bí tisatinee kɔkɔ pu ní ki pɔ̄fì-bi.
45,"He and his troops fought in Shechem all day, until they had killed everyone in town. Then he and his men tore down the houses and buildings and scattered salt everywhere.","Abimeeleeki nìn dū ŋwimmɔn ní ki jáń nì Siikeem tiŋki ní ki dāa nín fōō-kì. U nìn kūū ki céetì ki-nib kɔkɔ, ki nàn̄-kì dúsi dusi ní ki dū ŋyaam ki yāaǹ ki-pu."
46,"Earlier that day, the leaders of the temple of El Berith at Shechem had heard about the attack. So they went into the temple fortress,",Miigidaal-Siikeem tindambi nín gbìl̄ mimmee ní bi yíkì ki nín cá Eel-Beeriiti waadiiku taŋkpalɔkɔŋun.
47,but Abimelech found out where they were.,Ní bi cūtìi tùkū Abimeeleeki yii Miigidaal-Siikeem tindambi kɔkɔ kóoǹ ki kpáfì dicilpu ntaŋkpalɔkɔn.
48,"He led his troops to Mount Zalmon, where he took an ax and chopped off a tree branch. He lifted the branch onto his shoulder and shouted, “Hurry! Cut off a branch just as I did.”","Niinee ní Abimeeleeki nín jɔ́ḿ Saalmɔn jool pu, ki kpáaǹ u-janjaliibi kɔkɔ. Abimeeleeki nìn yōoǹ kicɔkɔ ki gāā disupandi diba ki dūu būkuǹ, ní ki tùkū binib bin nóó-uee yii: «Min ní ni ká m ŋá nee, ni mun ŋámaan míǹ malaa!»"
