verse_number,english_verse,translation_verse
15,"Gideon went to the town officials and said, “Here are Zebah and Zalmunna. Remember how you made fun of me? You said, ‘We don't know if you really will defeat those two Midianite kings. So why should we feed your worn-out army?’ ”","Ndoŋ nna nɛ Gidiɔn yɔ Sukɔf be benimu na kutɔ n ya kaŋɛ bumo le: “Zeba nɛ Zalmuna na nde. Men nyiŋi men ka kpal bumo so n wora ma eyurto m bishi ma, ‘Fo teŋ nya Zeba nɛ Zalmuna m bɔɔ enɔ a? Nɛ manɛ so nɛ anyeeŋ sa fo benapo nɛ b gben a chɛl na ajibi?’ ”"
13,"After the battle, Gideon set out for home. As he was going through Heres Pass,","Kena na ka loge, nɛ Gidiɔn bɛta a yɔ epe nseŋ bɔla ekpa nɛ k dii a yɔ kakpa nɛ baa tre Herɛs na,"
14,"he caught a young man who lived in Succoth. Gideon asked him who the town officials of Succoth were, and the young man wrote down",m ba pɛ Sukɔf be kabrantiɛbia ko nseŋ bishi mo basa nɛ b la Sukɔf be kade na be benimu be asheŋ. Nɛ kabrantiɛbia na sibɛ bumo basa adushunu nɛ ashunu be atre n sa Gidiɔn.
16,Gideon made a whip from thorn plants and used it to beat the town officials.,Ndoŋ nna nɛ Gidiɔn ku keshishɛrsawule so be ewi nɛ egɔnnyaŋɛ ŋ kuya Sukɔf be benimuana so ŋ gberge bumo kusoe.
17,"Afterwards he went to Penuel, where he tore down the tower and killed all the town officials.",Kumo be kaman nɛ Gidiɔn naŋ ya bure ketempreŋ jeŋgreŋ nɛ k wɔ Penuɛl na nseŋ naŋ mɔ benyɛn nɛ b wɔ kade na to na.
18,"Then Gideon said, “Zebah and Zalmunna, tell me about the men you killed at Tabor.” “They were a lot like you,” the two kings answered. “They were dignified, almost like royalty.”",Ndoŋ nna nɛ Gidiɔn bishi Zeba nɛ Zalmuna le: “Nuso be basa nɛ men daŋ mɔ ashi Tabɔɔ na?” Nɛ b kaŋɛ mo le: “B daa du fanɛ fo nna. Bumo be ekama daa du fanɛ ewurbi nna.”
19,"“They were my very own brothers!” Gideon said. “I swear by the living Lord that if you had let them live, I would let you live.”","Nɛ Gidiɔn kaŋɛ: “N niopibiana gbagba nna na. Kashenteŋ nɛ mee kaŋɛ menyi ashi Enyɛnpe Ebɔrɛ na be ketre to nna fanɛ, nɛ men daŋ maŋ mɔ bumo nna, n daa maaŋ mɔ menyi alɛ gba.”"
20,"kilograms. In addition, there was the gold from the camels' ornaments and from the beautiful jewelry worn by the Midianite kings. Gideon also took their purple robes.","Kumo be kaman nɛ e kilgi ŋ kaŋɛ Jeta, nɛ e la mo pibinyɛn nimuso le: “Mɔ bumo!” Ama Jeta daŋ maŋ pee mbe tokobi nɛ e mɔ bumo ŋkpal e ka daa la kebifɔlbi nsaa lɔ kufu so."
21,"“What's the matter, Gideon?” Zebah and Zalmunna asked. “Do it yourself, if you're not too much of a coward!” Gideon jumped up and killed them both. Then he took the gold ornaments from the necks of their camels. The Israelites Ask Gideon To Be Their King","Ndoŋ nna nɛ Zeba nɛ Zalmuna kaŋɛ Gidiɔn le: “Fo gbagba e ba mɔ anyi, ŋkpal manɛ so, enyɛn bre la enyɛn nna.” Nɛ Gidiɔn mɔ bumo nseŋ lara shuwa be asɔ nɛ b ta n wɔtɔ bumo be ekurma be abɔ to na. Gidiɔn be piŋi be asheŋ"
22,"After the battle with the Midianites, the Israelites said, “Gideon, you rescued us! Now we want you to be our king. Then after your death, your son and then your grandson will rule.”","Ade kikɛ be kaman, nɛ Israɛlebi na kaŋɛ Gidiɔn le: “Fo e mɔlga anyi ashi Midianebi be enɔ to, amoso anyee sha fanɛ fo nɛ fo kaman to ebi kikɛ e baa ji anyi so kuwura nna.”"
23,"“No,” Gideon replied, “I won't be your king, and my son won't be king either. Only the Lord is your ruler.",Ama le nɛ Gidiɔn malɛ kaŋɛ bumo: “Ma nɛ ma kaman to ebi maaŋ ji menyi so kuwura. Enyɛnpe Ebɔrɛ na e naaŋ ji menyi so kuwura.”
24,"But I will ask you to do one thing: Give me all the earrings you took from the enemy.” The enemy soldiers had been Ishmaelites, and they wore gold earrings.",Kumo be kaman nɛ e naŋ kaŋɛ: “Kusɔ koŋwule nɛ mee kule menyi e la fanɛ men be ekama e sa ma akonde nɛ e nya kena na to na. Midianebi na daa wɔtɔ shuwa be akonde daŋkare be ekpa so nna fanɛ bekama nɛ b shi keshishɛrsawule so na.”
25,"The Israelite soldiers replied, “Of course we will give you the earrings.” Then they spread out a robe on the ground and tossed the earrings on it.",Ndoŋ nna nɛ Israɛlebi na kaŋɛ: “Anyeeŋ sa fo amo kagbenefuliso.” Nɛ b parga wajɛ to n nase nseŋ shin nɛ esa kama ta akonde nɛ e nya n deŋi kumo so.
30,Gideon had many wives and,E daa kɔ beche damta nɛ mbia adushunu nna.
31,"He even had a wife who lived at Shechem. They had a son, and Gideon named him Abimelech.",Mo alɛ daa naa kɔ ejipoche nna ashi kade nɛ baa tre Shɛkɛm na nɛ e daŋ kurge ebinyɛn n sa Gidiɔn nɛ e nase mbe ketre Abimelɛk.
32,"Gideon lived to be an old man. And when he died, he was buried in the family tomb in his hometown of Ophrah, which belonged to the Abiezer clan.",Gidiɔn daŋ bel nɛnɛ nna pɔɛŋ nseŋ wu nɛ b puli mo mbe kanaŋ be epulikpa ashi Ofra nɛ k la mbe kade to nsaa la Abiyeza be kabuna be kasawule na.
33,"Soon after Gideon's death, the Israelites turned their backs on God again. They set up idols of Baal and worshiped Baal Berith as their god.","Gidiɔn be luwu be kaman, Israɛlebi na kraŋ pal kaman nna n sa Ebɔrɛ nsaa shuŋ agbir. B daa shuŋ agbir nɛ baa tre Baal na nna nseŋ ta kumo nɛ baa tre Baal Bɛrif na fanɛ bumo kegbirgboŋ,"
34,"The Israelites forgot that the Lord was their God, and that he had rescued them from the enemies who lived around them.",nseŋ kini kenaŋshuŋ Enyɛnpe bumo be Ebɔrɛ nɛ e mɔlga bumo ashi bumo doŋana nɛ b kulti bumo na be enɔ to na.
35,"Besides all that, the Israelites were unkind to Gideon's family, even though Gideon had done so much for Israel.","B daŋ ba ki ebutuli Gidiɔn be kanaŋ to ebi kutɔ nna, ŋkpal manɛ so, b daŋ maŋ naa nyiŋi kelela nɛ Gidiɔn daŋ wora n sa Israɛl na."
3,"Abimelech's uncles talked it over with the leaders of Shechem who agreed, “Yes, it would be better for one of our relatives to be king.”","Ndoŋ nna nɛ Abimelɛk mo wɔpaana ya malga Shɛkɛmebi na kutɔ, nɛ bumo kikɛ shuli so fanɛ baaŋ bɛ Abimelɛk so, ŋkpal manɛ so, e la bumo kurgepo nna."
6,"The leaders of Shechem, including the priests and the military officers, met at the tree next to the sacred rock in Shechem to crown Abimelech king.",Kumo be kaman nɛ Shɛkɛm be benimu nɛ bɔrɛmatapoana nɛ benapo nimusoana na kikɛ shɛr kedibi gboŋgboŋi nɛ k yil m mata kefalta cheembi nɛ k wɔ Shɛkɛm na be kifito nɛ b buu Abimelɛk kuwura.
7,"Jotham heard what they were doing. So he climbed to the top of Mount Gerizim and shouted down to the people who were there at the meeting: Leaders of Shechem, listen to me, and maybe God will listen to you.","Jotam ka nu kumo be asheŋ nɛ e dii n yɔ kebee nɛ baa tre Gɛrizim na be awɔlto nseŋ ponte awɔrso ŋ kaŋɛ le: “Shɛkɛmebi, men nu n sa ma, saŋɛ na so nɛ Ebɔrɛ e nu n sa menyi!”"
8,"Once the trees searched for someone to be king; they asked the olive tree, “Will you be our king?”",Kachako nɛ ndibi kikɛ ba abar so nɛ b ba lara bumo be ewura. Ndoŋ nna nɛ b kaŋɛ kakuluwudibi fanɛ e ki bumo be ewura.
9,"But the olive tree replied, “My oil brings honor to people and gods. I won't stop making oil, just so my branches can wave above the other trees.”",Nɛ kakuluwudibi na kaŋɛ: “Ŋ kpal keji menyi be kuwura so n yige ma ŋku nɛ a bee sa agbir nɛ edimɛdi bunyaŋ na be kewora a? M maaŋ wora loŋ!”
10,"Then they asked the fig tree, “Will you be our king?”",Ndoŋ nna nɛ ndibi na naŋ kaŋɛ lemudibi na le: “Ba ki anyi be ewura.”
11,"But the fig tree replied, “I won't stop growing my delicious fruit, just so my branches can wave above the other trees.”",Nɛ lemudibi na malɛ kaŋɛ le: “M maaŋ yige ma asɔrso nɛ a walɛ nsaa wɔ ebel ere nseŋ ba ki menyi be ewura.”
12,"Next they asked the grape vine, “Will you be our king?”",Ndoŋ nna nɛ ndibi na naŋ kaŋɛ kenyinyembidibi le: “Ba ki anyi be ewura!”
13,"But the grape vine replied, “My wine brings cheer to people and gods. I won't stop making wine, just so my branches can wave above the other trees.”",Nɛ kenyinyembidibi na kaŋɛ: “M maaŋ yige ma asɔrso nɛ mbia bee sha ga ere be kesɔr nseŋ ba ki menyi be ewura.”
14,"Finally, they went to the thornbush and asked, “Will you be our king?”",Kumo be lalaloge nɛ ndibi na kaŋɛ ewidibi: “Ba ki anyi be ewura.”
15,"The thornbush replied, “If you really want me to be your king, then come into my shade and I will protect you. But if you're deceiving me, I'll start a fire that will spread out and destroy the cedars of Lebanon.” After Jotham had finished telling this story, he said:","Ndoŋ nna nɛ ewidibi kaŋɛ ndibi na le: “Nɛ menyee sha ŋ ka ki menyi be ewura kumo ere men kikɛ e baa kaa ŋana ma kiyoyul to. Nɛ menyi maaŋ wora loŋ, kumo ere edɛ beeŋ shi ma ayabi to m ba chɔɔ Lebanɔn be ndibi nɛ baa tre sida na m mur!”"
18,"My father Gideon risked his life for you when he fought to rescue you from the Midianites. Did you reward Gideon by being kind to his family? No, you did not! You attacked his family and killed all","Ama kabre men kilgi a kɔ n tuto be kanaŋ nseŋ mɔ mbe bibinyɛn adushunu kejembu koŋwule so nseŋ ta mo jipoche pibi, Abimelɛk ŋ ki Shɛkɛm be ewura ŋkpal e ka la menyi kurgepo so."
19,"So, you leaders of Shechem, if you treated Gideon and his family the way you should have, then I hope you and Abimelech will make each other very happy.","Nɛ fanɛ kusɔ nɛ men wora Gidiɔn nɛ mbe kanaŋ kabre ere walɛ nna nseŋ bɔla ekpa, kumo ere menyi be ŋgbene beeŋ fuli Abimelɛk so nɛ mo alɛ gba be kagbene e fuli menyi so."
20,"But if it was wrong to treat Gideon and his family the way you did, then I pray that Abimelech will destroy you with fire, and I pray that you will do the same to him.","Ama nɛ fanɛ kusɔ nɛ men wora Gidiɔn nɛ mbe kanaŋ ere maŋ daga, kumo ere edɛ e shi Abimelɛk kutɔ m ba chɔɔ menyi, Shɛkɛm be benimu nɛ bɔrɛmatapoana nɛ benapo nimusoana na m mur. Kumo be kaman nɛ edɛ e shi menyi alɛ gba kutɔ n chɔɔ Abimelɛk m mur!”"
21,"Jotham ran off and went to live in the town of Beer, where he could be safe from his brother Abimelech. Abimelech Destroys Shechem",Ŋkpal Jotam ka daa ŋana mo da Abimelɛk so e daŋ shile n yɔ kade nɛ baa tre Biya na nna n ya ŋana.
22,"Abimelech had been a military commander of Israel for three years,","Abimelɛk ka daŋ ji kuwura Israɛl to nfɛ asa be kaman,"
24,when God decided to punish him and the leaders of Shechem for killing Gideon's,Ebɔrɛ malɛ wora loŋ nna nɛ Shɛkɛmebi nɛ b leŋ Abimelɛk to nɛ e mɔ Gidiɔn be bibinyɛn adushunu na e nya bumo be kulubi be kusoegberge.
25,"Then they sent some men to hide on the hilltops and watch for Abimelech and his troops, while they sent others to rob everyone that went by on the road. But Abimelech found out what they were doing.",Nɛ Shɛkɛmebi na kpal loŋ so n shin nɛ basa ya ŋana abee so a jo bekama nɛ baaŋ bɔla ndoŋ n choŋ nɛ b suge bumo be asɔ. Ndoŋ nna nɛ b ya kute kumo be loŋ n sa Abimelɛk.
26,"One day, Gaal son of Ebed went to live in Shechem. His brothers moved there too, and soon the leaders of Shechem started trusting him.","Kachako nɛ kanyɛn ko nɛ baa tre Ebed na pibinyɛn, Gaal nɛ mo nio be bibinyɛnana yɔ Shɛkɛm nɛ ndoŋebi ta bumo be yirda n wɔtɔ mo to."
27,"The time came for the grape harvest, and the people of Shechem went into their vineyards and picked the grapes. They gathered the grapes and made wine. Then they went into the temple of their god and threw a big party. There was a lot of eating and drinking, and before long they were cursing Abimelech.","Jemanɛ nɛ baa chuge asɔrso nɛ baa tre greep na ka fo, nɛ ekama yɔ mbe ndibisɔrso be ndɔana to n ya chuge asɔrso nɛ baa tre greep na n loge, nɛ b nyaŋ amo be nchu na n wora yabra belbelso nɛ b luri bumo be kegbir be lambu to nseŋ wora kejigboŋ ashi bumo be kegbir ase. B ka bee ji nsaa nuu na kikɛ nɛ bumo alɛ bee melgi Abimelɛk."
28,"Gaal said: Hamor was the founder of Shechem, and one of his descendants should be our ruler. But Abimelech's father was Gideon, so Abimelech isn't really one of us. He shouldn't be our king, and we shouldn't have to obey him or Zebul, who rules Shechem for him.","Ndoŋ nna nɛ Ebed pibinyɛn Gaal kaŋɛ le: “Wanɛ e la Abimelɛk, nɛ a daga fanɛ anyi e baa shuŋ mo fanɛ anyi be ewura? Mannɛ Gidiɔn pibinyɛn e la mo nɛ Zebul malɛ bee chɛ mo to a? Mannɛ nna nɛ anyee shuŋ mo? A daga fanɛ men baa nyiŋi men nananyɛn Hamɔ nna, ŋkpal manɛ so, mo e jɔŋɛ menyi be kabuna na!"
29,"If I were the ruler of Shechem, I'd get rid of that Abimelech. I'd tell him, “Get yourself an even bigger army, and we will still defeat you.”","Nɛ n daa la basa ere be ejuŋkparpo nna, n daa beeŋ lara mo ashi to. Ma alɛ daa beeŋ kaŋɛ Abimelɛk le: ‘Gama fo benapo kikɛ abar so m ba tu ma ŋ kɔ, nɛ m pɔɔ fo so!’ ”"
31,"And so he sent some messengers to Abimelech. But they had to pretend to be doing something else, or they would not have been allowed to leave Shechem. Zebul told the messengers to say: Gaal the son of Ebed has come to Shechem along with his brothers, and they have persuaded the people to let Gaal rule Shechem instead of you.",Kumo be kaman nɛ e shuŋi mbɔ Abimelɛk kutɔ nɛ b ya kaŋɛ mo le: “Gaal nɛ mo kurgepoana e ba Shɛkɛm to m ba kaa we a wɔtɔ kadebi fanɛ b koso ŋ kɔ fo kena.
32,This is what I think you should do. Lead your army here during the night and hide in the fields.,Amoso fo nɛ fo benapo e jo nɛ kanyɛ e biri nɛ men ba ŋana m pugi kade na be ekarso.
33,"Get up the next morning at sunrise and rush out of your hiding places to attack the town. Gaal and his followers will come out to fight you, but you will easily defeat them.","Ta a ba kachipurdidi, saŋɛ nɛ epeŋi kraa pete na, nɛ men kre kena m ba gbuŋ kade na. Nɛ Gaal nɛ mbe benapo kaŋ lar kade na to m ba tu menyi a kɔ nɛ men mɔ bumo ga.”"
34,"So one night, Abimelech led his soldiers to Shechem. He divided them into four groups, and they all hid near the town.",Ndoŋ nna nɛ Abimelɛk nɛ mbe benapo lar kanyɛso m ba barga bumo be amu to ntuŋ ana ŋ ŋana Shɛkɛm be laŋgar.
35,"The next morning, Gaal went out and stood in the opening of the town gate. Abimelech and his soldiers left their hiding places,",Kaboŋ ka ba kaa bugi to nɛ Gaal lar m ba yili kade na be kabunagboŋ ase. Abimelɛk nɛ mbe benapo na ka wu mo nɛ b shi kakpa nɛ b daŋ ŋana na n lar m ba.
36,"and Gaal saw them. Zebul was standing there with Gaal, and Gaal remarked, “Zebul, that looks like a crowd of people coming down from the mountaintops.” “No,” Zebul answered, “it's just the shadows of the mountains. It only looks like people moving.”","Gaal ka wu bumo nɛ e kilgi ŋ kaŋɛ Zebul le: “Keni, edimɛdi e naa gbelge abee na so a ba na!” Nɛ Zebul malɛ kaŋɛ: “Abee be ayoyul nɛ fo wu nsaa tre amo edimɛdi na.”"
37,"“But Zebul, look over there,” Gaal said. “There's a crowd coming down from the sacred mountain, and another group is coming along the road from the tree where people talk with the spirits of the dead.”","Nɛ Gaal naŋ kaŋɛ: “Keni, edimɛdi e shi kebee be awɔlto a ba nɛ bede malɛ shi kedibi nɛ baa chena kumo be kifito a kpal na gba a ba.”"
38,"Then Zebul replied, “What good is all of your bragging now? You were the one who said Abimelech shouldn't be the ruler of Shechem. Out there is the army that you made fun of. So go out and fight them!”",Ndoŋ nna nɛ Zebul kaŋɛ mo: “Nnɛ nɛ fo keshi be mmalga na wɔ? Mannɛ fo e daŋ kaŋɛ fanɛ wanɛ e la Abimelɛk nɛ a daga fanɛ an baa shuŋ mo na a? Mannɛ basa nɛ fo daa wora eyurto na nde a? Ba choŋ n ya kɔ bumo ai!”
39,Gaal and the leaders of Shechem went out and fought Abimelech.,Nɛ Gaal juŋkpar Shɛkɛmebi na n lar nɛ b ya kɔ Abimelɛk nɛ mbe benapo na.
40,"Soon the people of Shechem turned and ran back into the town. However, Abimelech and his troops were close behind and killed many of them along the way.",Ta a ba keshin nɛ Shɛkɛmebi na bɛta n shile a yɔ kade na to nɛ Abimelɛk nɛ mbe benapo ju m buu bumo so hale n ya fo kabunagboŋ na ase. B daŋ doro bumo be bedamta nna.
42,"The next morning, the people of Shechem were getting ready to work in their fields as usual, but someone told Abimelech about it.","Kumo be ŋklade nɛ Shɛkɛmebi na fara a yɔ bumo be adɔana to nɛ esa ko ya potii bumo n sa Abimelɛk,"
43,"Abimelech divided his army into three groups and set up an ambush in the fields near Shechem. When the people came out of the town, he and his army rushed out from their hiding places and attacked.",nɛ e barga mbe benapo na to ntuŋ asa nseŋ shin nɛ b ya ŋana adɔana to a jo bumo. B ka wu Shɛkɛmebi na ka bee ba nɛ b koso nɛ b kɔ bumo.
44,"Abimelech and the troops with him ran to the town gate and took control of it, while two other groups attacked and killed the people who were in the fields.",Nɛ Abimelɛk nɛ katuŋ nɛ k wɔ mo kutɔ na nya manaŋ n ya kuŋ kade na be kabuna nɛ ntuŋ anyɔ nɛ a ka na malɛ ya tu basa na ashi bumo be ndɔana to m mɔ bumo kikɛ.
45,"He and his troops fought in Shechem all day, until they had killed everyone in town. Then he and his men tore down the houses and buildings and scattered salt everywhere.",Kachɛ lelemu na kikɛ nɛ Abimelɛk nɛ mbe benapo ta ŋ kɔ kade na ebi hale n ya pɔɔ bumo so. E daŋ mɔ basa nseŋ bure kade na kikɛ nna. Kumo be kaman nɛ e chulgi nfɔl n wurge kade na to kikɛ nɛ kasawule na e ki kasawule wuso a dese.
46,"Earlier that day, the leaders of the temple of El Berith at Shechem had heard about the attack. So they went into the temple fortress,",Jemanɛ nɛ kena na fara na nɛ Shɛkɛm be benimuana na shile n ya ŋana kakpa lempo ko ashi kegbir nɛ baa tre Ɛl Bɛrif na be ebu to.
47,but Abimelech found out where they were.,"Abimelɛk ka nu fanɛ b shile n ya ŋana ndoŋ na,"
48,"He led his troops to Mount Zalmon, where he took an ax and chopped off a tree branch. He lifted the branch onto his shoulder and shouted, “Hurry! Cut off a branch just as I did.”",nɛ mo nɛ mbe benapo dii n yɔ kebee nɛ baa tre Zalmɔn na so. Ndoŋ nɛ e ta kekpanfu ŋ ku kedibi be keyabi n ta n deŋi kebatemu so nseŋ kaŋɛ mbe benapo na fanɛ bumo alɛ gba e nya manaŋ n wora loŋ.
50,"After destroying Shechem, Abimelech went to Thebez. He surrounded the town and captured it.",Kede be kaman nɛ Abimelɛk yɔ kade ko nɛ baa tre Tibez na n ya kulti bumo n wɔtɔ ŋ kɔ m pɔɔ bumo so.
