verse_number,english_verse,translation_verse
9,"You can dig for copper in those hills, and the stones are made of iron ore. And you won't go hungry. Wheat and barley fields are everywhere, and so are vineyards and orchards full of fig, pomegranate, and olive trees, and there is plenty of honey. Don't Forget the Lord Moses said to Israel:","Di nyɛla tiŋgbɔn shɛli ni yi ni ti yɛn di bindirigu tiɣi, ka binshɛli ku pooi ya. Tiŋgbɔn shɛli din kuɣa nyɛ kuriti, ka yi ni ti gbiri tahiʒiɛɣu di daboya zuɣu."
10,"After you eat and are full, give praise to the Lord your God for the good land he gave you.","Yi ni ti di n-tiɣi ka paɣi Yawɛ ŋun nyɛ yi Naawuni ŋɔ, o ni zaŋ tiŋgban’ viɛli shɛli tin ya maa zuɣu.” Bɛ kpahi niriba zuɣuri ni ni bɛ di tam Naawuni yɛla"
11,"Make sure that you never forget the Lord or disobey his laws and teachings that I am giving you today. If you always obey them,","“Gbibiya yimaŋa ka di ti tamya Yawɛ ŋun nyɛ yi Naawuni ŋɔ yɛla, ka di zuɣu chɛ ka yi kɔŋ n ni zaŋ o fukumsi zalikpana mini zaligu shɛŋa din pahi tiri ya zuŋɔ dabisili ŋɔ gbibbu."
12,"you will have plenty to eat, and you will build good houses to live in.","Yi yi ti di n-tiɣi, ka me yiya viɛla be di ni,"
13,"You will get more and more cattle, sheep, silver, gold, and other possessions.","ka yi niɣi mini yi biŋkɔbbaligu nabi, ka yi daazinfa mini yi salima nabi, ka yi binshɛɣukam nabi,"
14,"But when all this happens, don't be proud! Don't forget that you were once slaves in Egypt and that it was the Lord who set you free.",di saha yin’ miriya ka yi ti tam Yawɛ ŋun nyɛ yi Naawuni ŋun daa yihi ya Ijipti tiŋgbɔŋ ni dabitim ni na la yɛla.
15,"Remember how he led you in that huge and frightening desert where poisonous snakes and scorpions live. There was no water, but the Lord split open a rock, and water poured out so you could drink.","Ŋuna n-daa zaŋ ya tim tiŋgban’ nɛli din galisi ka mali dabiɛm, ka nyɛ tiŋgban’ kuŋ puuni gari wɔɣ’ biɛri mini nɔnsi ni be tiŋgban’ shɛli ni. O daa chɛ ka kom yi chɛribo kuɣa ni na ka yi nyu,"
16,"He also gave you manna, a kind of food your ancestors had never even heard about. The Lord was testing you to make you trust him, so that later on he could be good to you.","ka zaŋ manna shɛli yi yaannim’ ni daa ʒi n-dihi ya tiŋgban’ nɛli maa ni ni o chɛ ka yi siɣisi yimaŋa ka o zahim ya, ka niŋ ya din viɛla di bahigu ni."
17,"When you become successful, don't say, “I'm rich, and I've earned it all myself.”","Miriya ka yi ti yɛli yi suhuri ni, “Timaŋmaŋ’ yiko mini ti nuhi kpiɔŋ ka ti zaŋ nya azichi ŋɔ.”"
18,"Instead, remember that the Lord your God gives you the strength to make a living. That's how he keeps the promise he made to your ancestors.","Amaa teemiya Yawɛ ŋun nyɛ yi Naawuni ŋɔ yɛla, dama ŋuna n-niŋdi ya yiko ka yi nyari buni maa ni di chɛ ka o pal’ o ni daa po pɔri lo yi yaannim’ alikauli shɛl’ la kaman o ni niŋdi shɛm zuŋɔ dabisili ŋɔ."
20,"But I'm warning you—if you forget the Lord your God and worship other gods, the Lord will destroy you, just as he destroyed the nations you fought.","Kaman Yawɛ ni daa kul chɛ ka zuliya shɛb’ bɛn be yi tooni kpiri shɛm la, lala ka yi gba yɛn kpi, yi ni zaɣisi ni yi ku wum Yawɛ ŋun nyɛ yi Naawuni ŋɔ yɛligu maa zuɣu."
1,"Israel, listen to me! You will soon cross the Jordan River and go into the land to force out the nations that live there. They are more powerful than you are, and the walls around their cities reach to the sky.","“Yinim’ Izraɛlnima, wummiya, zuŋɔ dabisili ŋɔ ka yi yɛn gbaai Jɔɔdɛn Mɔɣili ŋɔ du n-chaŋ ti deei zuliya shɛb’ bɛn galisi ka mali yaa gari ya fɔntin’ shɛŋa bɛ ni me goma gili hal ka di ti tɔri sagbana."
2,"Some of these nations are descendants of the Anakim. You know how tall and strong they are, and you've heard that no one can defeat them in battle.","Bɛ nyɛla ninvuɣ’ shɛb’ bɛn mali yaa ka wɔɣawɔɣa, ka nyɛ Anaki zuliya bɛn nyɛ yi ni pun mi shɛb’ la. Yi pun wum ka niriba yɛri bɛ yɛla, ‘Ŋuni n-leei ni tooi zani Anakinim’ tooni?’"
3,"But the Lord your God has promised to go ahead of you, like a raging fire burning everything in its path. So when you attack your enemies, it will be easy for you to destroy them and take their land.","Dinzuɣu baŋmiya zuŋɔ dabisili ŋɔ ni Yawɛ ŋun nyɛ yi Naawuni ŋɔ n-nyɛ ŋun yɛn daŋ yi tooni du kaman buɣim din dira. O ni nyaŋ ba ka gbarigi ba tin ya din ni chɛ ka yi kari ba yihi, ka ku ba yomyom kaman Yawɛ ni daa lɔn ya alikauli shɛm."
7,Don't ever forget how you kept rebelling and making the Lord angry the whole time you were in the desert. You rebelled from the day you left Egypt until the day you arrived here.,"“Di tamiya, teemiya yi ni daa chɛ ka Yawɛ ŋun nyɛ yi Naawuni ŋɔ suhu yiɣisi shɛm tiŋgban’ nɛl’ ni la yɛla. Dahin shɛli yi ni daa yi Ijipti tiŋgbɔŋ ni mali hal ti paai kpe na ŋɔ yi kul nyɛla bɛn zaɣisiri Yawɛ."
8,At Mount Sinai you made the Lord so angry that he was going to destroy you.,"Hal yi daa chɛ ka Yawɛ suhu yiɣisi pam, Sinai Zoli gbini, ka o daa je suli n- yɛn kun ya."
12,"he said: Moses, hurry down the mountain to those people you led out of Egypt. They have already disobeyed me and committed the terrible sin of making an idol.","“Di saha ka Yawɛ daa yɛli ma, ‘Yiɣisima, yim’ kpe siɣi tiŋ’ yomyom, dama a ni daa zaŋ a ninvuɣ’ shɛb’ yi Ijipti na la tum tuumbiɛɣu, bɛ ŋmaligiya yomyom ka chɛ n ni daa zali ba ni bɛ doli so’ shɛli maa; ka doola binnani zali bɛmaŋa.’"
13,"I've been watching the Israelites, and I've seen how stubborn and rebellious they are.","“Yawɛ daa lan yɛli ma yaha, ‘N nyaya ka niriba maa nyɛla tipawumlinim’ ni yɛlimaŋli."
14,"So don't try to stop me! I am going to wipe them out, and no one on earth will remember they ever lived. Then I will let your descendants become an even bigger and more powerful nation than Israel. Moses said:","Chɛli ma ka n ku ba n-kpihim bɛ yuli dunia ni, ka chɛ ka a nam zuliya shɛb’ bɛn mali yaa, ka galisi gari ba.’"
15,"Fire was raging on the mountaintop as I went back down, carrying the two stones with the commandments on them.","Lala zuɣu ka n daa ŋmaligi zoli maa zuɣu siɣina, ka buɣim daa diri zoli maa, ka alikauli kuɣ’ parilana ayi la daa be n nuh’ ayi ni."
16,"I saw how quickly you had sinned and disobeyed the Lord your God. There you were, worshiping the metal idol you had made in the shape of a calf.","Ka n daa nya ka yi tum alahichi ni yɛlimaŋli Yawɛ ŋun nyɛ yi Naawuni ŋɔ sani. Yi daa ŋmaligiya yomyom ka chɛ Yawɛ ni zali ya ni yi doli so’ shɛli maa, ka doola naɣibil’ kɔtomsi zali yimaŋa."
17,So I threw down the two stones and smashed them before your very eyes.,"Dinzuɣu ka n daa zaŋ kuɣ’ parilana ayi maa bahi, ka di yi n nuh’ ayi maa ni lu tiŋ’ ŋ-ŋma yi ninni."
20,"I bowed down at the place of worship and prayed to the Lord, without eating or drinking for","Yawɛ suhu daa yiɣisi bahi Aduna zuɣu hal ka o ti bɔr’ ni o ku o, amaa ka n daa lan suhi Naawuni Aduna gba zuɣu di saha maa."
21,"It was a sin for you to make that idol, so I threw it into the fire to melt it down. Then I took the lump of gold, ground it into powder, and threw the powder into the stream flowing down the mountain.","Di nyaaŋa ka n daa zaŋ yi ni mali naɣibil’ so ka di nyɛ alahichi bini maa nyo buɣim wurim li, ka baɣisi li zaa hal ka di ti be kaman zim la, ka n daa zaŋ di zim maa bahi kulibɔn shɛli din kom zɔri yiri zoli zuɣu sirigirina la ni."
22,"You also made the Lord angry when you were staying at Taberah, at Massah, and at Kibroth-Hattaavah.","“Ti ni daa be Tabɛra mini Masa ni Kiburɔtihataava la gba, yi daa lan chɛ ka Yawɛ suhu yiɣisimi."
23,"Then at Kadesh-Barnea the Lord said, “I am giving you the land, so go ahead and take it!” But since you didn't trust the Lord, you rebelled and disobeyed his command.","Ka yi ni daa be Kadɛshibarinia, ka Yawɛ tim ya ka yɛli ya, ‘Chamiya ti deei n ni zaŋ tiŋgbɔn shɛli tin ya maa, ka yi daa zaɣisi Yawɛ ŋun nyɛ yi Naawuni ŋɔ zaligu maa, ka bi niŋ o yɛda bee n-deeg’ o yɛligu."
24,"In fact, you've rebelled against the Lord for as long as he has known you.","N ni baŋ ya saha shɛli zaŋ kana zuŋɔ, yi nyɛla bɛn kul zaɣisiri Yawɛ."
25,"After you had made the idol in the shape of a calf, the Lord said he was going to destroy you. So I lay face down in front of the Lord for","Yawɛ ni daa lo ni o ni kun ya la, n daa teemi dɔni m puli zuɣu Yawɛ tooni wuntaŋ’ ni mini yuŋ biɛɣ’ pihinahi"
26,"and prayed: Our Lord, please don't wipe out your people. You used your great power to rescue them from Egypt and to make them your very own.","n-suhi Yawɛ yɛli, ‘N Duuma Yawɛ, di ku a niriba bɛn nyɛ a dahalali ninvuɣ’ shɛb’ a ni daa fa m-bahi a yiko ni, ka zaŋ a nuu din mali kpiɔŋ yihi ba Ijipti maa na."
27,"Israel's ancestors Abraham, Isaac, and Jacob obeyed you faithfully. Think about them, and not about Israel's stubbornness, evil, and sin.","Teem’ a daba bɛn nyɛ Ibrahimma mini Yisahaku ni Yaakubu yɛla, ka di doli niriba ŋɔ tipawumli bee bɛ ninvuɣ’ biɛtali bee bɛ daalahichi ŋɔ,"
28,"If you destroy your people, the Egyptians will say, “The Lord promised to give Israel land, but he wasn't powerful enough to keep his promise. In fact, he hated them so much that he took them into the desert and killed them.”","di yi pa lala a ni daa yihi ti tiŋgbɔn shɛli ni na maa nim’ ni yɛli, ‘Yawɛ ni kɔŋ ba zaŋ tahi o ni daa lo ba alikauli ni o ni zaŋ ba tahi tiŋgbɔn shɛli ni la zuɣu min’ o ni je ba zuɣu ka o yihi ba tahi tiŋgban’ nɛl’ ni ni o ti chɛ ka bɛ kpi."
29,"But you, our Lord, chose the people of Israel to be your own, and with your mighty power you rescued them from Egypt.","Dama bɛ nyɛla a dahalali niriba, ka nyɛ a ni daa teeg’ a bɔɣu ni yiko din galisi yihi shɛb’ na.’ ”"
1,"The Lord told me to chisel out two flat stones, just like the ones he had given me earlier. He also commanded me to make a wooden chest, then come up the mountain and meet with him.","“Di saha ka Yawɛ daa yɛli ma, ‘Kpɛm’ kuɣ’ parilana ayi kaman tuuli dina la, ka zaŋ dari mali adaka n-zaŋ li du zoli ŋɔ zuɣu ka n sanna,"
2,"He told me that he would write on the new stones the same words he had written on the ones I broke, and that I could put these stones in this sacred chest.","ka n ti sabi yɛtɔɣ’ shɛŋa din daa be tuuli kuɣ’ parilan’ shɛŋa a ni daa wurim la zuɣu m-pa kuɣ’ parilana ayi maa zuɣu, ka a zaŋ li niŋ adaka maa puuni.’"
3,"So I made a chest out of acacia wood, and I chiseled two flat stones like the ones I broke. Then I carried the stones up the mountain,",“Dinzuɣu ka n daa zaŋ gɔpiɛliga dari mali adaka ka kpe kuɣ’ parilana ayi kaman tuuli dina la n-zaŋ kuɣ’ parilana ayi maa gbibi n nuu ni du zoli maa zuɣu.
4,"where the Lord wrote the Ten Commandments on them, just as he had done the first time. The commandments were exactly what he had announced from the fire, when you were gathered at the mountain. After the Lord returned the stones to me,","Ka o daa sabi yɛtɔɣ’ yinsi shɛŋa o ni daa tuui sab’ la pa kuɣ’ parilana maa zuɣu. Yɛtɔɣa maa n-nyɛ fukumsi zalikpana pia shɛli Yawɛ ni daa zaŋ yɛli ya buɣim sunsuuni yi laɣiŋgu dal’ la, ka Yawɛ daa zaŋ li ti ma."
5,"I took them down the mountainside and put them in the chest, just as he had commanded. And they are still there. Aaron Died (Numbers","Di nyaaŋa ka n daa ŋmaligi zoli maa zuɣu siɣina ti zaŋ kuɣ’ parilana maa niŋ n ni daa mali adaka shɛli maa puuni, ka di be di ni kaman Yawɛ ni daa zali ma shɛm maa.”"
20,"Respect the Lord your God, be faithful, and serve only him, making promises in his name.","Lumiya Yawɛ ŋun nyɛ yi Naawuni ŋɔ sizuura, ka jɛmiy’ o kɔŋko, ka zaŋya yimaŋ’ ti o, ka zaŋd’ o yuli pɔri pɔri."
6,"Later we set up camp at the wells belonging to the descendants of Jaakan. Then we moved on and camped at Moserah, where Aaron died and was buried, and his son Eleazar became the priest.","(Ka Izraɛlnim’ maa daa yiɣisi Bɛrɔtibɛnɛjaakan n-chaŋ Mɔsɛra. Nimaani ka Aduna daa kpi, ka bɛ daa sɔɣ’ o nimaani, ka o bidibiga Ɛliɛza daa leei maligumaana zan’ o zaani."
7,"Next, we camped at Gudgodah and then at Jotbathah, where there are flowing streams. The Levites Were Appointed To Carry the Chest Moses said to Israel:",Ka bɛ daa yi nimaani chaŋ Gujɔda n-daa ti yi nimaani chaŋ Jɔtibata tiŋgbɔn shɛli din kulibɔna mali kom la.
8,"After I put the two stones in the sacred chest, the Lord chose the tribe of Levi, not only to carry the chest, but also to serve as his priests at the place of worship and to bless the other tribes in his name. And they still do these things.","Di saha ka Yawɛ daa pii Lɛvi zuliya niriba zali ni bɛ ʒiri Yawɛ Daalikauli Adaka maa, ka zaan’ o tooni tumd’ o tuma, ka zaŋd’ o yuli niŋdi alibarika niŋdi niriba ni hal ni zuŋɔ dabisili ŋɔ."
11,"Instead, he told me, “Moses, get ready to lead the people into the land that I promised their ancestors.” What the Lord Wants Moses said:","Ka Yawɛ daa yɛli ma, ‘Yiɣisima, garim’ niriba maa tooni leei bɛ zuɣulana ka yi lan gbaai soli, ka bɛ chaŋ ti ʒini n ni daa po pɔri bɛ yaannim’ sani ni n ni zaŋ tiŋgbɔn shɛli ti ba la ni.’"
12,"People of Israel, what does the Lord your God want from you? The Lord wants you to respect and follow him, to love and serve him with all your heart and soul,","“Dinzuɣu Pumpɔŋɔ Izraɛlnima, bɔ ka Yawɛ ŋun nyɛ yi Naawuni ŋɔ lee bɔri yi sani? Lumiyala ŋun’ Yawɛ ŋun nyɛ yi Naawuni ŋɔ sizuura, ka dol’ o soya zaa ka yur’ o ka jɛmdi ŋun’ Yawɛ ŋun nyɛ yi Naawuni ŋɔ ni yi suhuri zaa ni yi shihi zaa,"
13,"and to obey his laws and teachings that I am giving you today. Do this, and all will go well for you.",ka doli ŋun’ Yawɛ ŋun nyɛ yi Naawuni ŋɔ fukumsi zalikpana min’ o zaligu shɛŋa n ni zaani ya zuŋɔ dabisili ŋɔ yimaŋmaŋ’ biɛrisuŋ zuɣu.
14,"Everything belongs to the Lord your God, not only the earth and everything on it, but also the sky and the highest heavens.",Hal Yawɛ ŋun nyɛ yi Naawuni ŋɔ n-su zuɣusaa ni zuɣusaa mi zuɣusaa mini dunia ni binshɛɣukam din be di ni zaa;
15,"Yet the Lord loved your ancestors and wanted them to belong to him. So he chose them and their descendants rather than any other nation, and today you are still his people.",amaa Yawɛ suhu daa yuri yi yaannim’ ka pii yinim’ bɛn nyɛ bɛ zuliya ŋɔ zuliya kam sunsuuni kaman di ni nyɛ shɛm zuŋɔ dabisili ŋɔ.
16,Remember your agreement with the Lord and stop being so stubborn.,"Dinzuɣu taɣimiya biɛhigu yi suhuri ni, ka di lan nyɛnya tipawumlinima."
17,"The Lord your God is more powerful than all other gods and lords, and his tremendous power is to be feared. His decisions are always fair, and you cannot bribe him to change his mind.","Dama Yawɛ ŋun nyɛ yi Naawuni ŋɔ n-nyɛ wuna zaa Naawuni mini duumanim’ zaa Duuma. Ŋuna n-nyɛ Naawuni ŋun galisi ka mali kpiɔŋ ka o yɛla mali dabiɛm, ŋun’ bi gaŋdi so bee n-diri birapu."
18,The Lord defends the rights of orphans and widows. He cares for foreigners and gives them food and clothing.,"O doli zaligu soli n-zabiri kpibisi mini pakoya zuɣu, ka yuri saamba, ka tiri ba bindirigu mini situra."
19,"And you should also care for them, because you were foreigners in Egypt.","Yi gba yumiya saamba, dama yi daa nyɛla saamba Ijipti tiŋgbɔŋ ni."
21,"Offer your praises to him, because you have seen him work such terrifying miracles for you.",Paɣimiy’ o; ŋuna n-nyɛ yi Naawuni ŋun tum tuun’ kara din mali dabiɛm ka yi nina nya maa.
1,"The Lord is your God, so you must always love him and obey his laws and teachings.","“Dinzuɣu yumiya Yawɛ ŋun nyɛ yi Naawuni ŋɔ, ka dol’ o ni yɛli shɛm min’ o fukumsi zalikpana ni o zaligu shɛŋa din pahi sahakam."
3,"when he worked miracles in Egypt, making terrible things happen to the king and all his people.",ni o ni daa tum Firawuna ŋun daa nyɛ Ijipti naa la min’ o tiŋgbɔŋ zaa alahiziba tuun’ shɛŋa Ijipti la;
4,"And when the Egyptian army chased you in their chariots, you saw the Lord drown them and their horses in the Red Sea. Egypt still suffers from that defeat!",o ni daa niŋ Ijipti tɔbbihi mini bɛ yuri ni bɛ chɛchɛbunsi shɛm la ni o ni daa chɛ ka Teeku Ʒiɛɣu di ba shɛm saha shɛli bɛ ni daa kariti doli ya la. Yawɛ ni daa ku ba shɛm hal ni zuŋɔ dabisili ŋɔ
5,"You saw what the Lord did for you while you were in the desert, right up to the time you arrived here.",ni o ni daa tum tuun’ shɛli tin ya tiŋgban’ nɛl’ ni hal ka yi ti paai kpe ŋɔ na.
6,"And you saw how the Lord made the ground open up in the middle of our camp underneath the tents of Dathan and Abiram, who were swallowed up along with their families, their animals, and their tents.","O ni daa niŋ Rubin bia Ɛliab bidibisi Datan mini Abiram shɛm la, tiŋgbani ni daa bɔɣi n-vali bɛ mini bɛ malibu ni bɛ suɣa ni binnɛɔŋ kam ŋun daa be bɛ sani Izraɛlnim’ zaa sunsuuni la."
7,"With your own eyes, you saw the Lord's mighty power do all these things.",Dama yimaŋmaŋ’ nina daa nya Yawɛ ni tum tuun’ kar’ shɛlikam maa zaa.” Alibarika shɛŋa din be alikauli tiŋgbɔŋ ni
8,"Soon you will cross the Jordan River, and if you obey the laws and teachings I'm giving you today, you will be strong enough to conquer the land","“Dinzuɣu gbibiya fukumsi zaligu shɛŋa zaa n ni zaani ya zuŋɔ dabisili ŋɔ, dina n-ni chɛ ka yi nya yaa n-chaŋ ti ʒini tiŋgbɔn shɛli yi ni yɛn du n-chaŋ ti ʒini maa ni."
9,"that the Lord promised your ancestors and their descendants. It's rich with milk and honey, and you will live there and enjoy it for a long time.","Ka yi ni ti be Yawɛ ni daa po pɔri yi yaannim’ sani ni o ni zaŋ tiŋgbɔn shɛli ti bɛ mini bɛ zuliya la ni yuui, di nyɛla tiŋgban’ shɛli din mali bihim mini shiri pam."
