verse_number,english_verse,translation_verse
23,"Then at Kadesh-Barnea the Lord said, “I am giving you the land, so go ahead and take it!” But since you didn't trust the Lord, you rebelled and disobeyed his command.","Gɛ saŋ Korowii aa le he ne Kades Baanea la, O ŋɔ, ‘Hé kaa dɛ́ ka kpɔ harɛ la maa kpɔa tɛ heyaa la so ó ɛ he kon.’ Kɛ he le Korowii haa dɛ tomɔ nɔ habɔɔ he ta on yaradae, he ta duure kpɔe tɛo."
24,"In fact, you've rebelled against the Lord for as long as he has known you.",Le ɡɛ saŋ maa jemɛ heyaa bwaa he le ɛ Korowii lwɛmkpeɡ.
25,"After you had made the idol in the shape of a calf, the Lord said he was going to destroy you. So I lay face down in front of the Lord for","Anomanta, n kpɔ n sie pi harɛ Korowii sie ɡɛ tɔpera fifraanaarɛ la ta webaŋa ne jwaana bwa, dɛkalkɛŋɔ n nao kɛŋɔ o dɛ nyin o chɔɡ heya."
26,"and prayed: Our Lord, please don't wipe out your people. You used your great power to rescue them from Egypt and to make them your very own.","N soŋe Korowii kɛŋɔ, ‘Nemenɛ Korowii haa dɛ di komɛlbwa kpeɡri, n poori bɛ he nɛra haa kpɔ he kpeɡri waa kana dɛ lɛɛ ba le Ijipt harɛ ta la chɔɡ ta."
27,"Israel's ancestors Abraham, Isaac, and Jacob obeyed you faithfully. Think about them, and not about Israel's stubbornness, evil, and sin.","Kpɔ he sie dawɛ he bonɔɔna Abraham ne Aesek dɛ Jekɔb nɛ, ásɛ dɛ laa sie kpɔ nɛra nɔ deŋnekpeɡ ne ba nyubinikpeɡ dɛ ba wechɔɡa ta."
28,"If you destroy your people, the Egyptians will say, “The Lord promised to give Israel land, but he wasn't powerful enough to keep his promise. In fact, he hated them so much that he took them into the desert and killed them.”","Gɛ laa aa, harɛ haa lawɛ yaa le o ta la nɛra ɛɛ ŋɔɔ, he ta wone kpɔ he nɛra kaa harɛ haa baɡ ba nyoa la ta, dɛ ka kpoo ba pua hɛŋle ɡbo harɛ la ta, haeh haa hah ba la wa."
29,"But you, our Lord, chose the people of Israel to be your own, and with your mighty power you rescued them from Egypt.","Kɛ dɛ ba ɛ he nɛra, he kapɛrɛ diile haa kpɔ he kpeɡri waa kana ne he bokpeɡa dɛ lee ba tɛ he te.’ ”"
1,"The Lord told me to chisel out two flat stones, just like the ones he had given me earlier. He also commanded me to make a wooden chest, then come up the mountain and meet with him.","“Korowii berɔ ŋɔ men Mosis be a ɡɛ saŋ ja ŋɔ, ‘Sɛh bwepɛle anɛ á do kɛŋɔ wubwa kwaa la. Berɛ kwaa daa daka ja a ta, dɛ́ kpɔ teeh bwejen la ba n be."
2,"He told me that he would write on the new stones the same words he had written on the ones I broke, and that I could put these stones in this sacred chest.","Ásɛ n chwerɛ waa n fa aa chwera dawɛ anɔ la haa laa paɡre la, ásɛ he kpɔ do daka la bini.’"
3,"So I made a chest out of acacia wood, and I chiseled two flat stones like the ones I broke. Then I carried the stones up the mountain,","Ate, n kpɔ akaasia daa dɛ kwaa daka la, dɛ berɛ sɛh bwea la a do kɛŋɔ wubwa kwaa la ken, dɛ kpɔa teeh bwejen la."
4,"where the Lord wrote the Ten Commandments on them, just as he had done the first time. The commandments were exactly what he had announced from the fire, when you were gathered at the mountain. After the Lord returned the stones to me,","Asɛ Korowii ka chwerɛ waa o fa aa chwera dawɛ wubwa la, Mmarare fi o fa aa cheɡɛ nii ta bol he be bwe la ta, ɡɛ saŋ haa chema la, asɛ dɛ kpɔ tɛ mɛ."
5,"I took them down the mountainside and put them in the chest, just as he had commanded. And they are still there. Aaron Died (Numbers","Ate, n berɛ kpɔa tu dɛ ba kpɔ do daka la bini ɡɛ Korowii aa do mɛ la. A ta lɔ o bini ba le fini.”"
20,"Respect the Lord your God, be faithful, and serve only him, making promises in his name.","Hɛ́ɛ duu Korowii haa dɛ tomɔ nɔ, hé tomɔ. Hé kpɔ he te pɛlo, o ɡbo sɔn taa chɛ kɛŋɔ hɛ́ɛ ŋwɛɛ."
6,"Later we set up camp at the wells belonging to the descendants of Jaakan. Then we moved on and camped at Moserah, where Aaron died and was buried, and his son Eleazar became the priest.","Dɛ nɛra bane lole baa yer ba Jaakan tena. Israel tena baa tel ba buli ta dɛ so bela. Ba ir bela dɛ ba Mosera. Belaa sɔfo Arɔn sewɛ ba huɡo. O bibaa Eliasa ba chiɡ o naa ta, dɛ ɛ sɔfo."
7,"Next, we camped at Gudgodah and then at Jotbathah, where there are flowing streams. The Levites Were Appointed To Carry the Chest Moses said to Israel:","Ba le bela dɛ kaa Gudɡuda, dɛ berɛ le bela kaa Jotbata. Nenabɔɔne ɡboo bela bwa."
8,"After I put the two stones in the sacred chest, the Lord chose the tribe of Levi, not only to carry the chest, but also to serve as his priests at the place of worship and to bless the other tribes in his name. And they still do these things.","Gɛ saŋee Korowii le Lewi dea tena ŋɔ baa nyiŋi O Ne Nɛwɛnyina Fɔo Daka la ta, dɛ́ berɛ ɛ sɔfore dɛ́ che o sɔn ta dɛɛ swee andɛɛɡa dɛɛ tɛ nɛra. A ta chɔ ɡɛ ba le fini."
11,"Instead, he told me, “Moses, get ready to lead the people into the land that I promised their ancestors.” What the Lord Wants Moses said:","Ate, Korowii ŋɔ n be ŋɔ, ‘Kaa dɛ́ ka tɔ nɛra la sie, dɛ́ kpɔ ba kaa harɛ maa ŋwɛɛraa baɡle ba naawa ŋɔ mɛɛ kpɔɔ tɛɛ ba, bá ka so ó ɛ ba kon la ta.’ ” Korowii ɔma"
12,"People of Israel, what does the Lord your God want from you? The Lord wants you to respect and follow him, to love and serve him with all your heart and soul,","Mosis berɔ ŋɔ, “Israel tena, waa Korowii aa dɛ nyin dɛ le he be taraken laanee kɛŋɔ, hɛ́ɛ ɔmɔ dɛ́ɛ teŋɛ o waa bwa ta, dɛ́ nyinu dɛ́ɛ tomɔ he bambile ne he hweera bwa ne,"
13,"and to obey his laws and teachings that I am giving you today. Do this, and all will go well for you.","ásɛ dɛ berɛ dɛɛ teŋɛ o Mmarare ne o waa maa dɛ do heyaa a ta fini nɔ, ásɛ a chiɡ heyaa kɛrɛdɛ."
14,"Everything belongs to the Lord your God, not only the earth and everything on it, but also the sky and the highest heavens.",Nyundua ne harɛ ne komɛlbwa aa lɔ o ta bwa ɛ Korowii haa dɛ tomɔ nɔ kwa.
15,"Yet the Lord loved your ancestors and wanted them to belong to him. So he chose them and their descendants rather than any other nation, and today you are still his people.","Kɛ he naawa ɡbosoo nɛɛ Korowii kpɔ sie dawɛ kɛ wɛɛ nyin baa, dɛ berɛ le he nɛra haa ɛ ba naanar nɔ harɛre nɛra bwa bini, dɛ kpɔ heyaa ɛ o nɛra ɡɛ aa doa fini nɔ."
16,Remember your agreement with the Lord and stop being so stubborn.,"Anomanta, hé ɡel he tea to ásɛ dɛ bɛ deŋnekpeɡ ɛ kpa."
17,"The Lord your God is more powerful than all other gods and lords, and his tremendous power is to be feared. His decisions are always fair, and you cannot bribe him to change his mind.","Korowii haa dɛ tomɔ nɔ ɡwaa voɡa bwa, onee dɔɔranar bwa Dɔɔ, O kan, o waa do ɔma kohona. Waa nɛn siebɔr nyiŋi, haa won yawɔ sen ɡe."
18,The Lord defends the rights of orphans and widows. He cares for foreigners and gives them food and clothing.,O dɛ nyiŋi bilalbii ne luhaahna kɛrɛdɛ dɛɛ nyin nɛŋhɔɔhra ɡe ba kondikwaa dii ne ba yale tɔe bini.
19,"And you should also care for them, because you were foreigners in Egypt.","Anomanta, hé ɡe nyin hɔɔhra wa, dɛkalkɛŋɔ he ɡe fa ɛ hɔɔhra Ijipt harɛ ta ka."
21,"Offer your praises to him, because you have seen him work such terrifying miracles for you.","Hé kpɛɛro, onee Korowii haa dɛ tomɔ o ɛ wejena aa do ɔma kohona he na ka la."
1,"The Lord is your God, so you must always love him and obey his laws and teachings.","Mosis berɔ ŋɔ, “Anomanta, hɛ́ɛ nyin Korowii haa dɛ tomɔ nɔ waa dɛ́ɛ teŋɛ o Mmarare bwa ta."
2,"Remember, he corrected you and not your children. You are the ones who saw the Lord use his great power","Fini, hé lii dɛ́ berɛ ta sie na waa Korowii aa ɛa dɛ baɡle heya. Heyaa, he bii laa. Hé na ɡɛ Korowii wa aa dɔ nyɛl, ne o kan ne o kpeɡri,"
3,"when he worked miracles in Egypt, making terrible things happen to the king and all his people.",dɛ nyokpowaa waa kpɔa ɛ Ijipt kooro ne harɛ la bwa nɛra.
4,"And when the Egyptian army chased you in their chariots, you saw the Lord drown them and their horses in the Red Sea. Egypt still suffers from that defeat!","He na waa waa ɛ Ijipt laa tena ne ba jaɡre, ne kwaa aa do kɛ torɔɡo ba vɔwɛ dɛɛ pɛla la. Gɛ saŋ baa ti heyaa ka tel Mposwɛm la ta dɛ bwa ka nee ta kwaraa la,"
5,"You saw what the Lord did for you while you were in the desert, right up to the time you arrived here.",ne ɡɛ waa ɛa tɛ heyaa pua hɛŋle ɡbo harɛ ta ba tel bonɔ nɔ.
6,"And you saw how the Lord made the ground open up in the middle of our camp underneath the tents of Dathan and Abiram, who were swallowed up along with their families, their animals, and their tents.","He na waa waa kpɔa ɛ Eliab bibaala Datan ne Abiram baa le Rubin dea, ɡɛ waa ɡela harɛ pere asɛ ba ne ba haahna ne bii, ne ba tɛnte deene ne ba bonɔɔna dɛ ba kondɛɛra bwa jo kaa harɛ bini he baah ta la."
7,"With your own eyes, you saw the Lord's mighty power do all these things.",He siwi na wejena nɔ Korowii aa ɛa bwa sekwaraa.
8,"Soon you will cross the Jordan River, and if you obey the laws and teachings I'm giving you today, you will be strong enough to conquer the land","Anomanta, hɛ́ɛ teŋɛ Mmarare nɔ bwa maa dɛ do heyaa fini nɔ ta, ásɛ dɛ won ɡale Jɔɔdan Moo la, dɛ́ ka kpɔ harɛ la so,"
9,"that the Lord promised your ancestors and their descendants. It's rich with milk and honey, and you will live there and enjoy it for a long time.","ásɛ dɛ dɔ mkpajaŋ harɛpare ondɛɛɡe, Korowii aa ŋwɛɛ o waa he naawa be ŋɔ wɛɛ kpɔɔ tɛ ba ne ba naanar la."
10,"It's better land than you had in Egypt, where you had to struggle just to water your crops.",Harɛ haa dɛ kaa o ta la ta doe kɛŋɔ Ijipt harɛ haa le o ta la. Ijipt harɛ he yon du kwaa dɛ́ pere nee bɔra tɛa dɛ́ dɔ nee dɛɛ do a ta la.
11,"But the hills and valleys in the promised land are watered by rain from heaven,",Harɛ haa dɛ ba Jɔɔdan ɡala ka so o ta nɔ ɛ bwejena ne nenabɔjena harɛ bwaala aa dɛ nɛ o ta.
12,because the Lord your God keeps his eye on this land and takes care of it all year long.,"O ɛ harɛ Korowii haa dɛ tomɔ nɔ aa dɛ nyiŋi o ta saŋ te bɛlbwa, o siwi lɔ o ta tɔpere bɛlbwa ka tel benanyoa aa ba cheme."
13,"The Lord your God commands you to love him and to serve him with all your heart and soul. If you obey him,","Anomanta, dɛ he teŋɛ Korowii Mmarare maa kpɔa dɛɛ tɛ heyaa fini nɔ ta, dɛ nyin Korowii dɛ tomɔ he bambile ne he hweera bwa ne naa,"
15,"he will send rain at the right seasons, so you will have more than enough food, wine, and olive oil, and there will be plenty of grass for your cattle.","dɛ́ berɛ ɡel he kondɛɛra dɔ kpɔɡa di, he ɡe dɔ kondikwaa di dɛɛ vaɡɛ."
16,"But watch out! You will be tempted to turn your backs on the Lord. And if you worship other gods,",Hé nyiŋi kɛrɛdɛ dɛ́ɛ berɛ he te laa dɛ́ kpɔ Korowii nɛɛ dɛ́ kaa tomɛ voɡa dɛ́ɛ ɡuŋa.
17,"the Lord will become angry and keep the rain from falling. Nothing will grow in your fields, and you will die and disappear from the good land that the Lord is giving you.","Ásɛ Korowii baah bɛ he nɛɛ di, dɛ́ ɡel bwaala ɡel nɛɛ hwel che he kooni kondikwaa chɔɡ, ásɛ he serewe le harɛdɛɛɡe waa kpɔa dɛɛ tɛ heyaa la ta."
18,Memorize these laws and think about them. Write down copies and tie them to your wrists and your foreheads to help you obey them.,"Hé kpɔ waa nɔ do he nyuune ne bambili bini dɛɛ liira, hé ɛa kɛŋɔ nɔnloɡ dɛ́ kpɔ do nɔɔra, dɛ́ kpɔa vɔwɛ hé tili ta á ɛ waa chɔ dɛ́ɛ lii heya."
19,"Teach them to your children. Talk about them all the time—whether you're at home or walking along the road or going to bed at night, or getting up in the morning.","Hé bol baɡle he bii, hɛ́ɛ bola he dem soɡa ne he vala bini. He chɔe ne ira bini bwa, hɛ́ɛ bol a wa."
20,Write them on the door frames of your homes and on your town gates.,"Hé chwera dawɛ he deene ɡbeni daa ta ne he ɡbeni ta,"
21,Then you and your descendants will live a long time in the land that the Lord promised your ancestors. Your families will live there as long as the sky is above the earth.,"ásɛ he ne he bii dɔ mkpajaŋ harɛ Korowii aa baɡɛ he naawa nyoa ŋɔ wɛɛ kpɔɔ tɛ heyaa la ta. Gɛ nyundua aa saɡa biɡri la, ɡɛɛ he ɡe ɛɛ ba biɡra harɛ la ta."
22,"Love the Lord your God faithfully and obey all the laws and teachings I'm giving you today. If you live the way the Lord wants,","Dɛ he no waa maa dɛ do heya a ta nɔ kɛrɛdɛ dɛ teŋɛ a ta kasinteŋ ne, dɛ nyin Korowii haa dɛ tomɔ nɔ dɛ duuru, dɛ kpɔ he te pɛlo waa,"
23,"he will help you take the land. And even though the nations there are more powerful than you, the Lord will force them to leave when you attack.","ate Korowii ɛɛ doŋi harɛre aa lɔ he sie la bwa nɛra baa wara dɛ do kpeɡri ɡwaa heyaa laanee ta, ásɛ he ka kpɔ ba harɛre la so."
24,"You will capture the land everywhere you go, from the Southern Desert to the Lebanon Mountains, and from the Euphrates River west to the Mediterranean Sea.","Bobɛlbwa haa kpɔ kaa la ɛɛ ɛ he konee. He harɛ ɛɛ le pua hɛŋle ɡbo harɛ la taa, dɛ́ kaa Lɛbanɔn dɛ́ berɛ le Yufretis Moo ta dɛ́ kaa wee cholibɔr Mɛdetereenea Mpo la ta."
25,"No one will be able to stand up to you. The Lord will make everyone terrified of you, just as he promised.","Nomɛlbwa toole dɛ́ won che he sie. Korowii ɛɛ ɡeloo bobɛlbwa haa kpɔ la nɛra ɛɛ ɔmɛ heyaa kohona, ásɛ a ka ɡɛ, ɡɛ waa baɡɛ nyoa la."
26,"You have a choice—do you want the Lord to bless you, or do you want him to put a curse on you?",Fini n kpɔ andɛɛɡa sweera ne nyotaahna dɛɛ bil he sie.
27,"Today I am giving you his laws, and if you obey him, he will bless you.","Dɛ hé no Korowii waa nɔ dɛ teŋɛ a ta naa, hɛɛ dɔ andɛɛɡaa,"
28,"But if you disobey him and worship those gods that have never done anything for you, the Lord will put a curse on you.","kɛ dɛ he vɛoh dɛ laa he te kpɔ a ta dɛ kaa tomɛ voɡa tenaa, amɔ te nyotaahna ɛɛ lawɛ heyaa."
29,"After the Lord your God helps you take the land, you must have a ceremony where you announce his blessings from Mount Gerizim and his curses from Mount Ebal.","Dɛ Korowii baa tel he ne harɛ haa dɛ́ la ka kpɔ so la ta naa, hé bol wedɛɛɡa waa Geresim Bwejen ta, dɛ́ berɛ bol nyotaahna waa Ebal Bwejen la ɡe ta."
30,You know that these two mountains are west of the Jordan River in land now controlled by the Canaanites living in the Jordan River valley. The mountains are west of the road near the sacred trees of Moreh on the other side of Gilgal.,"Gɛ bwejena nɔ lɔ Jɔɔdan Moo ŋwɛnɛ wee cholibɔr, Araba Fɛlembɔjen bela Keenan tena aa soɡa harɛ ta. A bɛne More dajena Gelɡal sideŋ."
31,"Soon you will cross the Jordan River to conquer the land that the Lord your God is giving you. And when you have settled there,","He dɛ ba Jɔɔdan Moo la lee dɛ́ ka kpɔ harɛ Korowii aa kpɔa dɛɛ ba heyaa tɛɛ he so o ta la ta. He kaa kpɔ dɛ so o ta naa,"
32,be careful to obey his laws and teachings that I am giving you today.,hé nyiŋi kɛrɛdɛ dɛɛ teŋɛ mmarare la bwa maa kpɔa dɛɛ tɛ heyaa fini nɔ ta.”
1,"Now I'll tell you the laws and teachings that you have to obey as long as you live. Your ancestors worshiped the Lord, and he is giving you this land.","Mosis berɔ ŋɔ, “Dɛ hé baa tel harɛ Korowii he naawa aa tomɔ aa kpɔa tɛ heyaa ŋɔ hé so o ta la aa, Mmarare aa chɛ kɛŋɔ hé teŋɛ a ta laanee kɛŋɔ,"
2,"But the nations that live there worship other gods. So after you capture the land, you must completely destroy their places of worship—on mountains and hills or in the shade of large trees.",hé ka chɔɡ nɛra haa dɛ la ka doŋ ba le harɛ la ta la voɡtubɔra aa lɔ bwejena ne deŋɡarere ne daa lɔɡre la bwa sekwara.
3,"Wherever these nations worship their gods, you must tear down their altars, break their sacred stones, burn the sacred poles used in worshiping the goddess Asherah, and smash their idols to pieces. Destroy these places of worship so completely that no one will remember they were ever there.","Hé kuuɡi bela baa kpoo kwaa dɛɛ tɛ ba voɡare, dɛ́ paɡre bwea baa paaɡa dɛɛ duura la. Dɛ́ berɛ fuh ba voɡhaah Asera dajaŋa, dɛ́ huɡri voɡa baa ɛa cheɡ dɛɛ toma la, dɛ́ chɔɡ a bwa le bela a waa bwa le kwara."
4,Don't worship the Lord your God in the way those nations worship their gods.,He bɛ Korowii haa dɛ tomɛ nɔ dɛɛ tomɛ ŋwɛnɛ baa kpɔ o ta dɛɛ tomɛ ba voɡa la.
21,"The Lord has promised that later on he will give Israel more land, and some of you may not be able to travel all the way from your homes to the place of worship each time you are hungry for meat. But the Lord will give you cattle, sheep, and goats, and you can butcher any of those animals at home and eat as much as you want.","He harɛre la baa do kan asɛ bela haa chema dɛɛ tomɛ Korowii la do jaŋne aa, saŋ bɛlbwa haa dɛ nyin la, hɛɛ wonoo kpoo nae kɛɛ peera Korowii aa tɛ heyaa la, ásɛ dɛ chwe ola la he deremi ɡɛ maa ŋɔ he be la."
22,"It is the same as eating the meat from a deer or a gazelle that you kill when you go hunting. And in this way, anyone who is unclean and unfit for worship can have some of the meat.","Hɛ́ɛ won dia ɡɛ haa dɛ di kweɡli ne ahre, hale nɛra baa kah doŋa ne banɔ la baa wola doŋa kaeh Korowii be pera bwa."
25,Do you want the Lord to make you successful? Do you want your children to be successful even after you are gone? Then do what pleases the Lord and don't eat blood.,"He bɛ an di, ásɛ a chiɡ he ne he bii ba taa dɛ ba bala la kɛrɛdɛ. He dɛ ɛ ɡɛ naa, dɛ he dɛ ɛ waa aa wera Korowii be."
27,"All sacrifices and offerings to the Lord must be taken to the place where he chooses to be worshiped. If you offer a sacrifice to please the Lord, all of its meat must be burned on the altar. You can eat the meat from certain kinds of sacrifices, but you must always pour out the animal's blood on the altar.","Ásɛ he kpɔ ol la ne chal la bwa ɛ saraha bela baa kpoo kwaa dɛ fuah dɛɛ tɛ Korowii la, dɛ́ fuɡe ol la bɛl ɡe chal ta bela baa kpoo kwaa dɛɛ fuah la, ásɛ dɛ di ol la te."
